"technique","true_positives","false_positives","true_negatives","false_negatives","FDR","n_true_do_called","n_consensus_peaks","n_true_do","it","prop.do","symmetry","constant.background","equal.DNA.bind","equal.lib.size","prop.consensus","more.background.cond","FDR.threshold","condA_rep1","condA_rep2","condA_rep3","condA_rep4","condA_rep5","condA_rep6","condA_rep7","condA_rep8","condA_rep9","condA_rep10","condB_rep1","condB_rep2","condB_rep3","condB_rep4","condB_rep5","condB_rep6","condB_rep7","condB_rep8","condB_rep9","condB_rep10"
"TMM_PEAKS",1439,110,8387,61,0.0710135571336346,1500,9997,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.993447884076541,1.02277308000835,1.24473379316952,0.837624151700623,0.959474228351479,1.01661541961825,0.805887456897196,0.991131339267765,0.802265950139257,0.795074351158662,1.0317788827382,0.956866293472083,1.26982796740378,1.17464021625942,1.03289127800071,1.23000576135558,1.15714725480924,0.968140928417668,1.00391293361433,0.727541328782532
"RLE_PEAKS",1443,126,8371,57,0.0803059273422562,1500,9997,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.02605247570684,1.05761453403517,1.28832630171032,0.867582598716752,0.99045833500301,1.04941087569605,0.832835047985405,1.02777598175071,0.826065683070799,0.82224259268464,1.04904172220097,0.981353085565194,1.30650827921022,1.19461449438591,1.05854856247352,1.26068281317956,1.18333426270979,0.985918680981821,1.0298731751425,0.742865806794654
"LIB_BINS",1370,86,8411,130,0.0590659340659341,1500,9997,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.924726973095724,0.927491682852689,0.956640656417608,0.905657946978597,0.919076487325095,0.927203559704238,0.904044093784939,0.926741108417387,0.902610567508167,0.89977441775288,1.07824371290068,1.06955111931344,1.10495372855849,1.09200618321366,1.07802157631556,1.09964353713102,1.09329210318346,1.06988668734627,1.0746778935442,1.04575596465589
"TMM_BINS",1360,93,8404,140,0.0640055058499656,1500,9997,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.920197721468618,0.921431038571074,0.945085031286397,0.903919040210761,0.915636238553063,0.921855366332629,0.902533746075006,0.924059586547017,0.902323328925841,0.898812963415902,1.08319424394668,1.07420263118272,1.1087801745832,1.09627953568853,1.08238199410884,1.1037724166986,1.09749427494785,1.07482554405435,1.07992217416916,1.04958572626255
"RLE_BINS",1361,92,8405,139,0.063317274604267,1500,9997,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.92497869824921,0.928220387355126,0.951304781050288,0.909261158387533,0.919279106791007,0.928224561803663,0.906756504920568,0.928179447918174,0.906025251302439,0.903362346403818,1.08789583653193,1.07939378336708,1.11437946852736,1.10276104989644,1.08682499694122,1.108847670203,1.10285512076486,1.07794642762907,1.08438920037692,1.05498142271415
"DBA_NORM_OFFSETS_ADJUST",1464,371,8126,36,0.202179836512262,1500,9997,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",1406,84,8011,94,0.0563758389261745,1448,9543,1500,1,0.15,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",1906,152,7846,94,0.0738581146744412,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,0.837853931135158,1.0906721262078,0.76464434908655,1.22892806290923,1.07011135362876,0.866435030105606,1.09861088060745,0.65448467523751,0.942424023783654,0.917673770703901,1.25170150895022,1.22893970852289,1.20513942362345,1.08997449591844,0.907828267200193,1.30158004447506,0.98067365814501,0.839564339189577,0.991631197581011,1.03614436477878
"LIB_PEAKS",1976,661,7337,24,0.250663632916193,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,0.91739553964253,1.16801149457208,0.846282013619194,1.30360010118261,1.14584075485566,0.938847602427211,1.17136354574259,0.737804385189186,1.01233364958076,0.991126469306151,1.11385874413779,1.100906588768,1.07926820233435,0.976412224570393,0.834442476610393,1.15328305374878,0.895349015692089,0.776683919940809,0.89999645985067,0.93719375822874
"TMM_PEAKS",1931,140,7858,69,0.067600193143409,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,0.86401266566828,1.08777572233214,0.789652078894353,1.22206831818049,1.07353721751627,0.887441990181056,1.09692126854475,0.697901088030143,0.95282337424446,0.929537712422073,1.19173727637308,1.16680070759795,1.15134914264171,1.04026340366566,0.885164683349723,1.22571787242529,0.953165775195807,0.830154456446104,0.96153952455495,0.998659472196712
"RLE_PEAKS",1934,142,7856,66,0.0684007707129094,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,0.889961624599557,1.11577485165555,0.820899964492654,1.25195815908716,1.10748478886237,0.918391831587939,1.12322640286011,0.72497749061698,0.985746053733941,0.957893524822821,1.22018750609733,1.19756923505501,1.17536006632999,1.06674641927825,0.905839673501507,1.26373370280833,0.975224964182183,0.852539865003377,0.984646472181992,1.02431754271132
"LIB_BINS",1989,2221,5777,11,0.527553444180523,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.07201684586824,1.10007351773797,1.0626751406316,1.1168967376692,1.09623520677656,1.07236793068652,1.09999309461062,1.05062898233666,1.08290444229496,1.07928017225768,0.93278079038425,0.929936047655355,0.927886880796128,0.915958111415766,0.900135131590854,0.937736730366562,0.906707648561284,0.8933460492035,0.91039503091823,0.912045508238056
"TMM_BINS",1988,2135,5863,12,0.517826825127334,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.07226961033914,1.09638917440597,1.06201465184789,1.11332751494636,1.09297136980904,1.07000323005743,1.09794769455798,1.05090985218668,1.0813929627878,1.07773324202323,0.933801850355984,0.929791834292287,0.928410748708298,0.916309928052898,0.902743293250859,0.939580759678476,0.907390292461737,0.8972483142996,0.912481699692866,0.914246098034511
"RLE_BINS",1988,2105,5893,12,0.514292694844857,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.07748076564326,1.10064268839072,1.0691167639756,1.11550740997499,1.09871313142031,1.07555572546631,1.1007989677536,1.05560566940883,1.08579339383184,1.08257465292358,0.939501331129131,0.935305381089206,0.933198073692484,0.921613894823364,0.907684456640927,0.943130027450686,0.914275303170595,0.901223251873583,0.917654491578778,0.918811984849065
"DBA_NORM_OFFSETS_ADJUST",1970,573,7425,30,0.225324419976406,2000,9998,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",1879,104,7512,121,0.0524457892082703,1930,9546,2000,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",2410,129,7368,90,0.0508074044899567,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.10297957344558,0.834396388759515,1.00800566455778,0.862783161769124,0.885649815740959,1.2280172911256,0.83651026380124,0.966944517872822,1.1136666527254,0.834040491907096,1.01318189859417,0.99665771904346,1.2054305996726,1.19951671491858,1.12688480582924,1.20074309399057,0.818123875033563,1.11866024993959,0.82970184646006,1.01920808206055
"LIB_PEAKS",2482,1158,6339,18,0.318131868131868,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.18700856338973,0.905747751696225,1.08031850764631,0.941097365311401,0.969531018242211,1.31252990281014,0.917222679841402,1.04501997983344,1.19019349892649,0.917205064047504,0.917804001040036,0.90632378815669,1.07434675351488,1.07417940347285,1.02235726098362,1.07613475659553,0.765034551618152,1.01002444367561,0.769264103733069,0.918656605464701
"TMM_PEAKS",2413,135,7362,87,0.0529827315541601,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.08876703354465,0.834708034734104,0.996383620816549,0.867548482700133,0.890257021878956,1.20542677754118,0.842941953696498,0.966100705352055,1.08937411909946,0.840473104167457,1.00079809143078,0.980994666847974,1.16970176291613,1.17282257764665,1.11036246697696,1.16987708572176,0.829642493745852,1.09910344661235,0.839672261238151,0.996862701725127
"RLE_PEAKS",2422,153,7344,78,0.0594174757281553,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.12460942345258,0.863290135474747,1.02702114100182,0.897367298485995,0.916567395740619,1.24114947351163,0.873437979440149,0.994598978134618,1.12491011469756,0.878873707406612,1.01781888987958,1.00469283605088,1.19390929258042,1.19413790865428,1.13508454770857,1.19323636320512,0.848210860092203,1.12607435758989,0.853062329698388,1.01654127544421
"LIB_BINS",2318,158,7339,182,0.0638126009693053,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.94153520537543,0.90633649688006,0.929193578535093,0.912890557598855,0.915390905888699,0.955801633398003,0.910348557873592,0.924333703475155,0.939942353511834,0.909619387289895,1.07187697154072,1.06950608528824,1.08911742023775,1.09046000287034,1.08372184641318,1.08939852234952,1.05310948385424,1.08049701557999,1.05361903777846,1.07330123426095
"TMM_BINS",2295,195,7302,205,0.0783132530120482,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.933807328751171,0.901127977160506,0.92181010073991,0.907520515540785,0.908685108135547,0.945596103681123,0.904851006780952,0.917518247478347,0.931992072454763,0.904808602377976,1.07813056415782,1.07732458258139,1.09771535847577,1.09791134723519,1.09339570853953,1.09736707382101,1.06140025940016,1.08843038203416,1.06270625125639,1.0792536757904
"RLE_BINS",2304,185,7312,196,0.0743270389714745,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.937755279647794,0.908503621125216,0.928258025217279,0.915002780294627,0.917551645708231,0.94886903530642,0.910410848437746,0.923122322117138,0.936868572145927,0.911868871583684,1.08080958726458,1.07802319675905,1.09953023116471,1.10004622409221,1.09492507841034,1.09919453498203,1.06409136683885,1.09166922315317,1.06339647068512,1.08245953571634
"DBA_NORM_OFFSETS_ADJUST",2474,1058,6439,26,0.299546998867497,2500,9997,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",2371,158,6971,129,0.0624752866745749,2434,9563,2500,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",2920,160,6836,80,0.051948051948052,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.832065812018558,1.1051623130485,1.00223215024234,0.791566720954885,0.665098544673852,0.961155014054154,1.10268685010864,0.914975202432751,1.19678862687218,0.792870285248231,0.962980629486482,1.47035501091502,0.986389744318457,0.975041727202132,1.11246939550159,1.37492658116404,1.01606937981597,0.959695461272003,0.946895722382306,1.1645598220106
"LIB_PEAKS",2982,1444,5552,18,0.326253953908721,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.923421049427489,1.19885271592892,1.08808831791388,0.882234664468111,0.7527999401659,1.05714330440772,1.19057334634377,0.999913031832089,1.29498906810129,0.882192919747514,0.86347563064967,1.26446150180111,0.878507208791438,0.872835144880271,0.99289122195494,1.19929799294862,0.909733999161627,0.859849058047773,0.853535169057422,1.03520471437045
"TMM_PEAKS",2937,176,6820,63,0.0565371024734982,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.844186076996304,1.08837063116371,0.989176416354669,0.807664786419692,0.691717931312769,0.958818757239084,1.09219382160445,0.91568926987198,1.17515346058106,0.802392201402155,0.950217511302601,1.3789966574534,0.971802056152272,0.959882342819224,1.08478627208254,1.30773774410779,0.999753423043673,0.94210549080584,0.934780255782202,1.13072827592578
"RLE_PEAKS",2946,189,6807,54,0.0602870813397129,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.875406454068335,1.12041259021599,1.01379740603084,0.83319833736666,0.71968857673673,0.993596547087132,1.11677011353164,0.948022649390153,1.21509383668118,0.831273398792546,0.969698472063561,1.41045116461745,0.990523613318654,0.986224797687712,1.11399961275155,1.33415788803609,1.02189002084159,0.961399802383374,0.953242637501301,1.1594448011357
"LIB_BINS",2898,99,6897,102,0.033033033033033,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.912532542948327,0.941487831413649,0.930461039722473,0.90588845296732,0.891041241933382,0.926103035891219,0.942187845018214,0.921407193920651,0.953421774394593,0.90653744832566,1.06240161579653,1.11154642875386,1.06597902243289,1.06441584500174,1.07910585493777,1.10379345809254,1.06937416953946,1.06394604447289,1.06364912909645,1.08472002534038
"TMM_BINS",2891,104,6892,109,0.0347245409015025,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.909320386380352,0.93161635352366,0.922528511564892,0.903510375420143,0.892036103978304,0.919747197951397,0.932357706699242,0.915090129016286,0.941787161433147,0.904035360839366,1.070852836348,1.11744980049772,1.07214408078462,1.07277522791053,1.08644548585347,1.10968532563621,1.07593645933365,1.07179578815517,1.06960254484299,1.09067525055002
"RLE_BINS",2892,98,6898,108,0.0327759197324415,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.91310981842608,0.937820356732593,0.927728464547137,0.909548370644518,0.894060922652963,0.925185614925204,0.939272586533828,0.921274395207218,0.946512197189564,0.907076729177544,1.07362540665645,1.1193968548365,1.0777533769109,1.07649209124909,1.09257721377705,1.11228889657867,1.0803724869869,1.075415694855,1.07362942113975,1.09539058374245
"DBA_NORM_OFFSETS_ADJUST",2979,1236,5760,21,0.293238434163701,3000,9996,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",2846,162,6474,154,0.0538563829787234,2899,9535,3000,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",3404,160,6338,96,0.0448933782267116,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.02375952580863,0.868870793294214,1.02831425344568,0.909621615258122,0.786473016417682,0.816839092948591,0.761363905404207,1.07069316600488,1.18426345846339,1.17635258143281,0.825592792400014,1.02701897587473,1.22864874078783,0.982226716328279,1.02222664011848,1.11974685742816,1.26222905802155,0.885796694588203,0.89786759734155,1.40107474460453
"LIB_PEAKS",3487,1952,4546,13,0.358889501746645,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.13563261666296,0.967295649282182,1.13501665686783,1.01553948907865,0.884397150113209,0.917594960756786,0.858334783837907,1.18289022869757,1.29536690960167,1.2780248730102,0.746237022021255,0.89610384666892,1.06257044175045,0.868005006576582,0.906410791892446,0.974889603048516,1.08736628395262,0.791432206876672,0.799142085660629,1.19774939364295
"TMM_PEAKS",3425,186,6312,75,0.0515092772085295,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.02405651238921,0.876388605744228,1.02201920048659,0.911469806582781,0.799144693519047,0.829213499046302,0.778386848629159,1.05967736197596,1.16195703151671,1.14554422252164,0.832416922229278,0.998122698639086,1.17669116437513,0.963543252137109,1.00582412660029,1.07387525372226,1.20828483152301,0.877509982623384,0.88539824305824,1.33451540154071
"RLE_PEAKS",3435,221,6277,65,0.0604485776805252,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,1.05944205201985,0.908823259069583,1.06150331882183,0.951889039766862,0.832496476902958,0.861057569756288,0.807996520632979,1.1072325607593,1.20373761374987,1.18860697384314,0.852163874463959,1.00968171079671,1.20604857408689,0.986787800901133,1.03329771488863,1.09738466817851,1.22681498815777,0.894821595883057,0.900003109918615,1.35241769608377
"LIB_BINS",3320,113,6385,180,0.0329158170696184,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.936323549954701,0.91268802830851,0.937133314198678,0.921199446442504,0.90725684052702,0.909838491829817,0.906047314702647,0.942687574646492,0.953747405479968,0.952956326721097,1.04985296409737,1.06759662888695,1.08799704625601,1.06210399460636,1.0693244972549,1.07869652571253,1.09025026422444,1.05566864166854,1.05566181427975,1.10296933020172
"TMM_BINS",3291,129,6369,209,0.037719298245614,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.927269566528362,0.906256562532886,0.929334541102579,0.915046017156976,0.901457002872642,0.903942339740253,0.900443577857574,0.932869527292056,0.943568959455422,0.942782274138803,1.05915190638831,1.07525988674368,1.09576792732786,1.07127131538625,1.07791147593266,1.08555354250408,1.10038804338594,1.06578598182234,1.06653978325807,1.11164675355653
"RLE_BINS",3300,122,6376,200,0.0356516656925774,3500,9998,3500,1,0.35,TRUE,FALSE,FALSE,TRUE,0.75,"B",0.05,0.934693317600832,0.91325478540068,0.933857963516779,0.921419978069116,0.909705229041226,0.91141148025084,0.90847309400469,0.939148610100602,0.94638087597815,0.947954607590422,1.06214479357454,1.07795733883256,1.09872142387238,1.07403597909186,1.08059116220894,1.08849548779116,1.09952081437664,1.06594687425255,1.0648910539968,1.11236695062924
