"technique","true_positives","false_positives","true_negatives","false_negatives","FDR","n_true_do_called","n_consensus_peaks","n_true_do","it","prop.do","symmetry","constant.background","equal.DNA.bind","equal.lib.size","prop.consensus","more.background.cond","FDR.threshold","condA_rep1","condA_rep2","condA_rep3","condA_rep4","condA_rep5","condA_rep6","condA_rep7","condA_rep8","condA_rep9","condA_rep10","condB_rep1","condB_rep2","condB_rep3","condB_rep4","condB_rep5","condB_rep6","condB_rep7","condB_rep8","condB_rep9","condB_rep10"
"TMM_PEAKS",1735,241,7758,265,0.121963562753036,2000,9999,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.08846135619626,0.68395586707873,1.01774222758393,1.02443420893101,1.09116355687879,1.30067283582425,0.864686653993649,0.797556535620269,1.05037935243098,0.928435846401552,1.17481003616596,1.2032999016817,1.05071691739365,0.770782638454983,0.989119406856398,1.30349470701968,1.01203316455964,0.846425451340917,0.924629467362461,0.865366183982727
"RLE_PEAKS",1720,266,7733,280,0.133937562940584,2000,9999,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.11770587701139,0.701125434448086,1.05235457038453,1.0559310168863,1.12029423806177,1.3365623442069,0.89212460951046,0.817146827926438,1.07846273961955,0.951419187398185,1.2188522240846,1.25235799354069,1.08927493139305,0.799184450537121,1.01916276817243,1.34983952501794,1.05049017469439,0.879096591100274,0.964807222721582,0.898172692017259
"LIB_BINS",1868,196,7803,132,0.0949612403100775,2000,9999,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.0867950046993,1.04205898489083,1.07890619933398,1.07937417165125,1.08824629751939,1.11225356671349,1.06368245228488,1.05527594802299,1.08482908698935,1.07082174248208,0.942000608599084,0.945134287215098,0.928264138331098,0.895696483715137,0.921108212332819,0.957160524802745,0.9243227192432,0.902555496828968,0.913685209397676,0.907828864946616
"TMM_BINS",1868,202,7797,132,0.0975845410628019,2000,9999,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.08931121881857,1.0424275737788,1.0811221218654,1.08085251818206,1.09009798742582,1.11278993352867,1.066230806656,1.05742329538288,1.08555471757236,1.07286615300215,0.940337366879652,0.941766119775663,0.927712221244274,0.89546049593119,0.921413971704627,0.953494026003412,0.922011397021312,0.902681413814284,0.91219900363341,0.906398383218379
"RLE_BINS",1868,202,7797,132,0.0975845410628019,2000,9999,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.09411426024381,1.04763103232918,1.08559606766699,1.08823215347198,1.09540297372031,1.11703586879779,1.07122531739439,1.06168102179931,1.09278256035547,1.07651279024197,0.944770186079252,0.94622749097673,0.931405988931614,0.899312554138823,0.926284784299725,0.960274482944045,0.927660932204127,0.90689268256593,0.917126162332678,0.912309188796328
"DBA_NORM_OFFSETS_ADJUST",1535,374,7625,465,0.195914091147197,2000,9999,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",895,119,7529,1105,0.117357001972387,1923,9571,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",2334,159,7340,166,0.0637785800240674,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.13722984028679,0.807349258339805,1.42536396366295,1.07180877247203,0.928259269395233,0.90754750742375,1.12171827056125,1.25582611833575,1.03639425302582,0.898844763852055,1.20300525201759,0.919804839186202,1.06595428473383,0.987426175405751,0.658155466040253,0.918800085979144,1.14275902807776,1.07620526208635,0.708992278242144,1.05011856857784
"LIB_PEAKS",1990,624,6875,510,0.238714613618975,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.03567926085692,0.76509996951293,1.26991059804401,0.977659035389828,0.86578584282304,0.845458722069055,1.01814174763224,1.13564832239413,0.950970887240543,0.841847579636298,1.26170427686557,0.975763185612631,1.11896664992601,1.0442539185635,0.723635026528807,0.982337270411464,1.18837280748359,1.12505323049642,0.772410727368045,1.10130094114497
"TMM_PEAKS",2139,374,7125,361,0.148826104257859,2500,9999,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,"A",0.05,1.06364852913138,0.780831531045562,1.30124711914367,1.00003639907312,0.885132307592019,0.867071449300039,1.04275442187965,1.15383682971505,0.972543452012285,0.861270749677832,1.23184393705509,0.949579324387309,1.0934977010843,1.02030429099844,0.712408070914282,0.958673070076153,1.16339860099249,1.09616880649116,0.75886864071376,1.07515106778812
