technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
Oracle,312,103,9315,188,0.24819277108433735,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0123060152093215,0.6733062708504985,1.0636315848182776,1.2510194337315297,0.9532491857406596,1.15668152446783
LIB_PEAKS,327,123,9295,173,0.2733333333333333,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0118197342630315,0.6987801655630445,1.074069545943942,1.187933380396673,0.926577246321369,1.1008199275119401
TMM_PEAKS,312,103,9315,188,0.24819277108433735,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9939343376462058,0.6857098218836041,1.0465608113088367,1.2112464939242276,0.9459129955275504,1.12595195492969
RLE_PEAKS,312,101,9317,188,0.24455205811138014,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0159158951240903,0.708473208266608,1.0812481846267332,1.2449399636397918,0.9738007567754782,1.158806707959151
LIB_BINS,295,135,9283,205,0.313953488372093,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0020644071221214,0.9558785921825983,1.0107411743652408,1.026795641033729,0.9898297910211662,1.0146903942751442
TMM_BINS,294,130,9288,206,0.30660377358490565,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0001541178998585,0.9553969130442057,1.007603980188677,1.0293213877860883,0.9904322230433599,1.0171851750560654
RLE_BINS,294,130,9288,206,0.30660377358490565,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0021072891937581,0.9573008781503638,1.00983861606998,1.029252849473536,0.9935085655306486,1.0191476671821205
DBA_NORM_OFFSETS_ADJUST,310,109,9309,190,0.26014319809069214,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,263,8,9410,237,0.02952029520295203,9918,500,1,0.9918,0,1,0.05,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,663,120,8744,337,0.1532567049808429,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.243338358167021,0.7993072015807778,1.054438818626346,0.8894390552790596,1.1091435894202335,0.9673231627120504
LIB_PEAKS,717,153,8711,283,0.17586206896551723,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.2600206656401596,0.8437563344142235,1.0800301909511743,0.852015998567358,1.043209425553432,0.9209673848736523
TMM_PEAKS,666,118,8746,334,0.15051020408163265,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.2131937970073055,0.8164181687348022,1.0374444527308178,0.8844989477147843,1.0806937904890217,0.9569438175005103
RLE_PEAKS,664,115,8749,336,0.14762516046213095,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.2469969013006599,0.8360225931164996,1.0700243889904848,0.9039120705359913,1.1057861537754496,0.9801732171361759
LIB_BINS,601,63,8801,399,0.09487951807228916,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0339405768357592,0.9800612259761912,1.0095638853648703,0.9793172966828654,1.0051769933394836,0.9919400218008297
TMM_BINS,600,67,8797,400,0.10044977511244378,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0266305246071679,0.9790153794551715,1.0054799900016271,0.9832400251135975,1.0092078610310038,0.9961315103300346
RLE_BINS,599,67,8797,401,0.1006006006006006,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0288362216817566,0.9793198616031392,1.0071563711753035,0.9840954864654635,1.0095392541430661,0.9973659965100894
DBA_NORM_OFFSETS_ADJUST,697,150,8714,303,0.1770956316410862,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,599,34,8830,401,0.053712480252764615,9861,1000,0.997,0.9861,0,1,0.1,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,987,119,8155,513,0.10759493670886076,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.2048800014507943,0.6332606541577781,0.7474821197178657,1.13165935419675,1.1991984754866258,1.2920106837615049
LIB_PEAKS,1158,209,8065,342,0.1528895391367959,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.2308250475154172,0.6855270165640901,0.7971375421811175,1.0284052409665645,1.0910512554685174,1.1670538973042937
TMM_PEAKS,1057,131,8143,443,0.11026936026936027,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.1713200705220002,0.649750871483144,0.7552852774569672,1.0854035893801606,1.1502867288030159,1.227223531765594
RLE_PEAKS,1059,129,8145,441,0.10858585858585859,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.2096700447567224,0.676760616079501,0.7814658696418828,1.125248068077826,1.1823014738323911,1.2655267427910817
LIB_BINS,1092,445,7829,408,0.28952504879635654,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0289726232798708,0.9617831509017962,0.9742696274840014,1.003767664844374,1.0104255487659084,1.0207813847240494
TMM_BINS,1083,410,7864,417,0.27461486939048896,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0200853487498178,0.9626072861102045,0.9734734730005876,1.0075710463865635,1.0129348451625193,1.0232068614982026
RLE_BINS,1083,419,7855,417,0.2789613848202397,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0220287339636536,0.9641288015842995,0.975884478284017,1.0080851080318178,1.0142472408316352,1.0234017771037298
DBA_NORM_OFFSETS_ADJUST,1104,178,8096,396,0.13884555382215288,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,893,43,8231,607,0.045940170940170943,9773,1500,0.9993333333333333,0.9773,0,1,0.15000000000000002,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1411,191,7632,589,0.11922596754057428,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7887615106368303,1.027252920072165,0.8922642886613709,1.0731239815532905,1.0590571804161597,1.217065872347462
LIB_PEAKS,1629,327,7496,371,0.16717791411042945,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8647978353205255,1.1055103863978664,0.9686811645149951,0.9805365902428169,0.9755780165060035,1.104896007017793
TMM_PEAKS,1452,187,7636,548,0.11409395973154363,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8110280767297149,1.025822434074595,0.9061213519621211,1.0476114067322342,1.0445118721136228,1.186581151072713
RLE_PEAKS,1457,183,7640,543,0.11158536585365854,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.827403292614578,1.0444391578554826,0.9260501053542781,1.0656322151742839,1.0508557108499523,1.2027742575012101
LIB_BINS,1627,370,7453,373,0.18527791687531298,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9800352872651954,1.0132272454620215,0.9955776475774678,0.9977852575846514,0.9980280188225548,1.0153465432881088
TMM_BINS,1613,346,7477,387,0.17662072485962227,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9769211269671945,1.0075565896194523,0.991736661647562,1.002351805985565,1.0015725639315143,1.0199758924001494
RLE_BINS,1615,349,7474,385,0.17769857433808553,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9803304101706363,1.0071620265970445,0.9947226238039268,1.0022414040100607,1.002724734577491,1.0202006335302312
DBA_NORM_OFFSETS_ADJUST,1584,293,7530,416,0.1561001598295152,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1346,77,7746,654,0.054111033028812365,9821,2000,0.999,0.9821,0,1,0.2,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1840,196,7216,660,0.0962671905697446,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9054800307259784,0.9357497644295713,0.7590144469265668,1.1203777222249605,1.2792671079236506,1.0848898751824012
LIB_PEAKS,2132,462,6950,368,0.17810331534309945,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9976612821579758,1.0300506835227445,0.8391104540396894,1.0051352004646432,1.1493616240041193,0.9786807558108274
TMM_PEAKS,1910,203,7209,590,0.09607193563653574,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9193018852018013,0.9468416222379916,0.777168559699476,1.0880274437803776,1.2468564376287394,1.0623706204346417
RLE_PEAKS,1920,201,7211,580,0.09476661951909476,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9382250965210606,0.9625721932595311,0.796451743703013,1.104519799920652,1.2637619326815683,1.0749050197246695
LIB_BINS,2159,669,6743,341,0.23656294200848657,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9993428022826142,1.0039032280683555,0.9741366475616351,1.002800534441406,1.023402270895708,0.9964145167502811
TMM_BINS,2156,612,6800,344,0.22109826589595374,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9957436223347838,0.9970888694570035,0.9713145346182364,1.0073411323129453,1.0274700392143723,1.0012445776290153
RLE_BINS,2154,607,6805,346,0.21984788120246287,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9951701307396107,0.99753099389809885,0.9753570304171019,1.0099956939971622,1.0298929923530988,1.0033106953191413
DBA_NORM_OFFSETS_ADJUST,2087,385,7027,413,0.15574433656957928,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1761,86,7326,739,0.046561992420140766,9907,2500,0.998,0.9907,0,1,0.25,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2130,173,6369,870,0.07511940946591403,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9350275680852576,0.8348646020167025,0.9812269611811588,1.0718292448223732,1.3281796174837,0.917080903677685
LIB_PEAKS,2548,460,6082,452,0.1529255319148936,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.044271616112269,0.944500022327424,1.0876021479648388,0.9492027776648447,1.1485760102159628,0.8258474257146609
TMM_PEAKS,2215,164,6378,785,0.06893652795292139,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9479244184485544,0.856868535793799,0.9842885796901183,1.0478688381393286,1.2655373042724258,0.910986275833392
RLE_PEAKS,2234,177,6365,766,0.07341352136043136,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9703140979216127,0.8799332109611858,1.0138095958406592,1.0563448889180447,1.272198124539891,0.9223049624680429
LIB_BINS,2381,275,6267,619,0.10353915662650602,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0050700310415377,0.993573712011468,1.0101281662485386,0.9934133653885983,1.018460654626127,0.9793540706837308
TMM_BINS,2368,256,6286,632,0.0975609756097561,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0011146676153908,0.9890286376683117,1.004425404544133,0.9981578522847699,1.0233157640417534,0.9839377256737405
RLE_BINS,2367,257,6285,633,0.09794207317073171,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.001710997878014,0.9921162890486954,1.0056911499938896,0.999291970967257,1.0230400791877012,0.9849650502303409
DBA_NORM_OFFSETS_ADJUST,2468,400,6142,532,0.1394700139470014,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,2074,78,6464,926,0.0362453531598513,9528,3000,0.9953333333333333,0.9528,0,1,0.3,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2489,175,5910,1011,0.0656906906906907,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7007026144094135,0.8840940512727464,1.014180956192492,1.1976502730701055,1.0003542629789426,1.3285212252416008
LIB_PEAKS,3047,555,5530,453,0.1540810660744031,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8088900412037909,1.0008751927251793,1.1398677165702644,1.0319895382367679,0.8834476142320039,1.1349298970319939
TMM_PEAKS,2685,191,5894,815,0.06641168289290682,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7358198865081668,0.9058090199608715,1.0254970896837694,1.1417461689536086,0.9783401414025326,1.25068220487097
RLE_PEAKS,2694,186,5899,806,0.06458333333333334,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7537179585217015,0.9264709903870986,1.0409629528961892,1.1553462967680121,0.991085615977918,1.2697235306719148
LIB_BINS,2951,549,5536,549,0.15685714285714286,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9745005016311404,1.0001743223476633,1.0171354315657066,1.00425981201809,0.9851172336618648,1.0188126987755355
TMM_BINS,2950,527,5558,550,0.15156744319815935,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9734976373240591,0.9949227141804459,1.011944085956585,1.0082655304113104,0.9896101114845861,1.0217510479936793
RLE_BINS,2947,524,5561,553,0.15096513972918468,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9763484879171899,0.9973871424827581,1.0098968784629898,1.0101486062779093,0.9901432027768824,1.0231745143458246
DBA_NORM_OFFSETS_ADJUST,2943,471,5614,557,0.13796133567662566,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,2411,93,5992,1089,0.0371405750798722,9576,3500,0.9974285714285714,0.9576,0,1,0.35000000000000003,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2827,158,5508,1173,0.052931323283082074,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7014031494679839,0.6591838162358916,1.0304056189521016,1.4443045822449916,1.151914141359007,1.2616492524957224
LIB_PEAKS,3536,634,5032,464,0.15203836930455636,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8122334745743939,0.771667702959564,1.160724449964776,1.216071056708606,0.9786862366026529,1.060617079190008
TMM_PEAKS,3104,176,5490,896,0.05365853658536585,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7334934296443046,0.6965075077528906,1.0339787884419671,1.3516746750203,1.0876460551962426,1.1825185559102143
RLE_PEAKS,3139,177,5489,861,0.05337756332931243,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7577257986761514,0.7197960584791319,1.0608960033901318,1.377922652616164,1.108835680511178,1.2048934626199646
LIB_BINS,3441,1272,4394,559,0.2698917886696372,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9765043438705586,0.9708987849016479,1.0187154873129294,1.0282377975976027,0.9963561932552466,1.0092873930620152
TMM_BINS,3445,1214,4452,555,0.26057093796952135,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9737324367077684,0.9674034786970884,1.0114690825738029,1.032701977036804,1.0015923892579788,1.0133469499707684
RLE_BINS,3440,1233,4433,560,0.2638561951637064,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.978145247375598,0.9722554031893613,1.0124280953507208,1.0305102498096501,1.0008395143268836,1.014028017361334
DBA_NORM_OFFSETS_ADJUST,3427,502,5164,573,0.1277678798676508,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,2831,98,5568,1169,0.033458518265619665,9652,4000,0.9965,0.9652,0,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,3119,134,4546,1381,0.0411927451583154,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0025525942975224,0.8140694180221247,0.635935250168377,1.5359649372431043,1.454769615324868,0.8622693966843631
LIB_PEAKS,3940,656,4024,560,0.14273281114012185,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.1343859993213008,0.943604457968262,0.7583322339156368,1.240914988320304,1.1772837492424602,0.7454785712320369
TMM_PEAKS,3476,150,4530,1024,0.04136789851075565,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0053432590831042,0.8388910122496394,0.6840260541066311,1.3805137974082367,1.3122433037874952,0.8459039042636454
RLE_PEAKS,3520,159,4521,980,0.043218265833106825,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0386219470849636,0.8732803458385762,0.7148688517682978,1.413598100434428,1.3501232791609945,0.8693123402462072
LIB_BINS,3601,732,3948,899,0.1689360720055389,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0139484221390784,0.9933434370252714,0.9710178249348189,1.0297904748375202,1.0214527092950765,0.9704471317682352
TMM_BINS,3588,703,3977,912,0.16383127476112794,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0067985174617138,0.9912959763914737,0.9729016311899158,1.0320547111258471,1.023225608235831,0.9736268567376797
RLE_BINS,3586,703,3977,914,0.16390767078573093,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0087550709699804,0.9930381312075508,0.9724167099063068,1.0307231741574,1.0246743082846939,0.9753392374805283
DBA_NORM_OFFSETS_ADJUST,3846,547,4133,654,0.12451627589346688,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,3078,83,4597,1422,0.026257513445112308,9137,4500,0.9904444444444445,0.9137,0,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,3597,140,4052,1403,0.037463205780037465,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7460704930421178,0.902877362413642,0.981094509340166,1.4335055777450083,1.052158956816854,1.003228318842904
LIB_PEAKS,4422,707,3485,578,0.13784363423669332,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8916627276425109,1.0633365120197042,1.1448012746707137,1.1622403521375229,0.8875142048327519,0.850444928696796
TMM_PEAKS,3989,150,4042,1011,0.0362406378352259,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7969473425464142,0.9372036958547368,1.0092152714808376,1.306491927578571,1.0016743951429337,0.9652463456257068
RLE_PEAKS,4010,155,4037,990,0.03721488595438175,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8197594529759218,0.9588534070682113,1.0352650140866198,1.3164547077310604,1.0171687453356733,0.9814318092105386
LIB_BINS,4242,407,3785,758,0.08754570875457088,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9870179712976684,1.0038286091311435,1.014724766586902,1.0208833861019502,0.9903625975645023,0.9831826693178339
TMM_BINS,4234,380,3812,766,0.082358040745557,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.984366678235557,1.0000958448172412,1.0096036152315677,1.0233326231868494,0.9945545192387855,0.9879674402694992
RLE_BINS,4234,384,3808,766,0.08315288003464703,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9868272166130009,1.0015330683034518,1.0119361906219768,1.0235345115504406,0.9955616559686584,0.9874019810754349
DBA_NORM_OFFSETS_ADJUST,4308,602,3590,692,0.12260692464358453,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,3517,100,4092,1483,0.027647221454243847,9133,5000,0.9882,0.9133,0,1,0.5,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,4004,148,3828,1496,0.03564547206165703,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0210887831946265,0.5766924529251259,0.9336596477512538,1.153467868183457,1.2710091062751945,1.240650555356509
LIB_PEAKS,4950,760,3216,550,0.1330998248686515,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.1890639020279927,0.7070546009509866,1.0967341835707485,0.9518398335649074,1.039212664577114,1.0160948153082503
TMM_PEAKS,4523,198,3778,977,0.0419402668926075,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0547569307936262,0.6382329630704633,0.9642190983047563,1.070987527055226,1.170247702769523,1.1391804185792802
RLE_PEAKS,4522,200,3776,978,0.042354934349851756,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0710337816856141,0.6636832711418968,0.9801669052673628,1.0934717336279351,1.1875440857565855,1.1727818693429108
LIB_BINS,4753,676,3300,747,0.12451648554061522,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0220334064950027,0.9629300244764124,1.0118411960991165,0.9963544733964239,1.0064726483657056,1.0003682511673393
TMM_BINS,4742,648,3328,758,0.12022263450834879,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0178964724297084,0.963858163939044,1.0079975553896152,0.9985176456570439,1.0087777681607621,1.0028141754285773
RLE_BINS,4741,636,3340,759,0.11828156964850288,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0162641496246978,0.9679180973404229,1.0061061575699735,1.0007540477333825,1.010878715108826,1.0067351054963978
DBA_NORM_OFFSETS_ADJUST,4825,635,3341,675,0.1163003663003663,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,4030,111,3865,1470,0.026805119536343878,9442,5500,0.9938181818181818,0.9442,0,1,0.55,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,4323,147,3075,1677,0.032885906040268455,9153,6000,0.9885,0.9153,0,1,0.6000000000000001,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.8544602553574179,0.6129980401630457,1.1209754258188405,1.474305251512132,0.9969580078447726,1.158747143998843
LIB_PEAKS,5333,744,2478,667,0.12242883001480993,9153,6000,0.9885,0.9153,0,1,0.6000000000000001,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.022799954595602,0.7511147889787627,1.3093525540511073,1.1619221815882301,0.8202483563285603,0.934562164457738
TMM_PEAKS,4951,205,3017,1049,0.03975950349107835,9153,6000,0.9885,0.9153,0,1,0.6000000000000001,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9028962546506324,0.676990771306779,1.1505559660783895,1.3065045306961285,0.9268014433380871,1.0521029751518034
RLE_PEAKS,4944,199,3023,1056,0.038693369628621424,9153,6000,0.9885,0.9153,0,1,0.6000000000000001,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.9323239610101041,0.7017845395569082,1.1617925788631571,1.3389110468425203,0.94877936970481,1.0863690608366485
