technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
Oracle,731,136,8371,769,0.1568627450980392,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1049954896499672,1.2683758162568504,0.9435442722604984,0.649475115202263,1.0240293737251966,1.0900687700092877,1.0924917918614712,0.9547336924968144
LIB_PEAKS,730,135,8372,770,0.15606936416184972,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.079849435841745,1.234138824278273,0.9262685063593962,0.6692908196982356,1.0111588521717656,1.068138243458344,1.0667030320089157,0.944452286183325
TMM_PEAKS,726,134,8373,774,0.1558139534883721,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0773247986156202,1.2322382439483328,0.9275893708055866,0.6692069367676694,1.0125954615929988,1.063085686204957,1.0657307201250428,0.9509115481420626
RLE_PEAKS,722,135,8372,778,0.15752625437572929,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.105420243970419,1.2692945278913277,0.956691681106049,0.688885863205844,1.0387860621526148,1.096749696684842,1.0936156289952217,0.9763007623861988
LIB_BINS,712,53,8454,788,0.06928104575163399,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0110171585673555,1.0298099121984274,0.9908942487988381,0.95571456213055,1.0010158297710974,1.0093963768155358,1.0091972516452596,0.9929546600729362
TMM_BINS,711,53,8454,789,0.0693717277486911,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0099318209836377,1.0291668035016222,0.9916010989722484,0.9563544873699339,1.0022402834904376,1.0088147352736274,1.0085039618245848,0.9933096719813794
RLE_BINS,712,49,8458,788,0.06438896189224705,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.012267557602113,1.030082031764553,0.9927699592855886,0.9608498380265958,1.0032922236066648,1.0106819188160612,1.0112875959099246,0.9955227461356161
DBA_NORM_OFFSETS_ADJUST,725,135,8372,775,0.1569767441860465,1500,10007,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,431,23,8364,1069,0.05066079295154185,1478,9865,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1264,96,7912,736,0.07058823529411765,2000,10008,2000,1,0.2,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9237180624538416,1.3278831230389725,1.3214250446556774,0.8792103128047819,1.0041599476122949,0.9774589198643528,0.8820811378292346,0.8105045575492881
