technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
RLE_PEAKS,1110,113,7893,890,0.09239574816026165,2000,10006,2000,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.018206897739137,1.067979447281611,0.7191362440397246,0.87862538568558,1.3713760932850567,1.2902634409082567,0.9089072585484897,1.0214136608586688
LIB_BINS,1375,145,7861,625,0.09539473684210527,2000,10006,2000,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.005368396018926,1.0085016930929547,0.962863110622696,0.9864697868292422,1.0355714150194442,1.0251959766164178,0.9815781564712119,0.994451465329107
TMM_BINS,1345,138,7868,655,0.0930546190155091,2000,10006,2000,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9998751785974965,1.001414731708249,0.9623810026382498,0.9827417652228029,1.038215584714335,1.0294827197743701,0.9866288803143614,0.9993991475587006
RLE_BINS,1345,138,7868,655,0.0930546190155091,2000,10006,2000,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.001544930103047,1.0036110699137277,0.9646172808247179,0.9849047213918161,1.0408067467474111,1.029913623873145,0.9889433229688971,1.0012606640655608
DBA_NORM_OFFSETS_ADJUST,1132,108,7898,868,0.08709677419354839,2000,10006,2000,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,855,62,7806,1145,0.06761177753544166,1984,9852,2000,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1638,166,7345,862,0.09201773835920177,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1703806927628435,0.9225342691222392,1.0182862304941496,1.0019551109031146,0.9532621872317494,1.150864881399145,1.0226158133907342,0.8091387477173055
LIB_PEAKS,1637,165,7346,863,0.09156492785793563,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1484938431823646,0.923080223195253,1.0122331948864942,1.0014774217248028,0.9502458347522124,1.1314333314563911,1.010481382073056,0.8225547687294262
TMM_PEAKS,1187,179,7332,1313,0.13103953147877012,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0919209242106036,0.8728078006800045,0.9627465493864573,0.9490387803454483,1.0011809462438521,1.1913217314908258,1.0613875904938015,0.8712174323465591
RLE_PEAKS,1183,174,7337,1317,0.12822402358142962,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.103826979657314,0.891685158865236,0.9839380869015714,0.965546706360348,1.0230696749880712,1.221117463226738,1.0878025405658915,0.8882811895574318
LIB_BINS,1491,91,7420,1009,0.05752212389380531,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.017469147590946,0.9918842230096925,0.9999960705076668,0.9990343272591241,0.995979932868553,1.0159450939895271,1.0002850846687712,0.979406120105719
TMM_BINS,1462,86,7425,1038,0.05555555555555555,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0093202613547165,0.9865824670911824,0.9934098191920803,0.9921375427372288,1.003132409213363,1.0224849137829584,1.0059998707395308,0.986944101412833
RLE_BINS,1469,86,7425,1031,0.05530546623794212,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0121509919665077,0.9901389516865026,0.9944966056893029,0.9942887452314533,1.0036830691286436,1.0259667056414132,1.0082358600407586,0.9879704742747398
DBA_NORM_OFFSETS_ADJUST,1500,153,7358,1000,0.0925589836660617,2500,10011,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1127,62,7295,1373,0.05214465937762826,2468,9825,2500,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2105,130,6873,895,0.058165548098434,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9292078244354692,0.878356412856002,0.9347029586519092,1.2287544546915428,1.1543822473548635,0.8641622890053405,0.9120729869119591,1.1724736730856955
LIB_PEAKS,2098,150,6853,902,0.06672597864768683,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9239394901952309,0.87968132818524,0.934852752108216,1.2056259324938663,1.1326941575067004,0.8609488796617557,0.9127473211253007,1.14951013872369
TMM_PEAKS,1415,214,6789,1585,0.13136893799877225,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8694341210137193,0.8298063742556764,0.8694217481199247,1.125893228173371,1.2044603853885618,0.9182885928003863,0.9780461686583279,1.2268907002261464
RLE_PEAKS,1420,207,6796,1580,0.1272280270436386,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8864971997238462,0.8496655989280661,0.886719722905308,1.150350578829211,1.2344731241057456,0.9389113918756758,1.001084225615552,1.2589234181295157
LIB_BINS,2063,102,6901,937,0.047113163972286376,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9894808588952941,0.9839285756806438,0.9900330937578071,1.0289476713732166,1.0187656345664036,0.9806750356846062,0.9867645864670095,1.021404543575019
TMM_BINS,2043,91,6912,957,0.042642924086223055,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9832236971662806,0.9779315413451827,0.982693956482928,1.0161039116928288,1.027008399543931,0.9887950763423162,0.9957746673710978,1.0286465055468033
RLE_BINS,2029,92,6911,971,0.04337576614804337,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9864747994291996,0.9796549245572309,0.9842419345905737,1.0157043334511076,1.027466996344248,0.9904441816140386,0.9963059405117708,1.0283267512085768
DBA_NORM_OFFSETS_ADJUST,1992,101,6902,1008,0.0482560917343526,3000,10003,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1318,80,6812,1682,0.05722460658082976,2967,9859,3000,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2506,115,6388,994,0.043876383059900805,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.908500114840824,1.0776041953950817,1.1030867997690526,0.8282201840182399,0.8379746831308074,1.0467295336803633,1.2619388703168064,1.0100818058590395
LIB_PEAKS,2424,135,6368,1076,0.05275498241500586,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9087532116094221,1.0584871362579373,1.0862614806281652,0.8307813501696653,0.8428004739750454,1.0345378825708698,1.2385778770993914,0.9998005876895035
TMM_PEAKS,1582,187,6316,1918,0.10570944036178632,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8449490042686221,0.9841352175300451,0.9985050639532979,0.7752773436162882,0.9103435115165576,1.110877305136836,1.3337453432000437,1.07950234294863
RLE_PEAKS,1512,215,6288,1988,0.12449334105385061,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8600688592220949,1.0053262626945123,1.02561436579096,0.7906247412763986,0.9339818942348599,1.1358501296074852,1.3654773242238136,1.1024817830312117
LIB_BINS,2580,89,6414,920,0.03334582240539528,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9865179108387635,1.008361375170614,1.0112948343644366,0.9785017214667462,0.9794197527642889,1.0038237443134013,1.0328752814650353,0.9992053796167142
TMM_BINS,2471,86,6417,1029,0.03363316386390301,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9786544208063317,0.9968905067882778,0.9985972005349967,0.97362378097822,0.9889172405263383,1.012092868113045,1.0428836902918805,1.008823061310577
RLE_BINS,2496,82,6421,1004,0.03180760279286268,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9802425391796961,0.9996038486928742,1.0024513070015761,0.9762137970630587,0.9900261895095199,1.0137105353436693,1.041437667534694,1.0074634726393292
DBA_NORM_OFFSETS_ADJUST,2285,104,6399,1215,0.043532858936793636,3500,10003,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1493,82,6307,2007,0.05206349206349206,3462,9851,3500,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2888,152,5859,1112,0.05,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0518283229089571,1.179108275019432,1.05486539846418,1.1483868861918147,1.150372579305621,1.1051874131248625,0.6641900700536786,0.7882234489624323
LIB_PEAKS,2781,161,5850,1219,0.05472467709041468,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0294577543748549,1.144547506945333,1.0403586199119066,1.1198969423184941,1.1144907514839482,1.0818176494954468,0.6780293254623173,0.791401450007699
TMM_PEAKS,1582,326,5685,2418,0.1708595387840671,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.936128007945656,1.0406442262906173,0.9486046115414111,1.015727307433562,1.2217835531376866,1.1860275774609959,0.7477973535016497,0.8731854066560798
RLE_PEAKS,1655,294,5717,2345,0.15084658799384298,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9691688957060076,1.0775795703178088,0.9777676408856899,1.0537309780176956,1.2519514328548782,1.224079100076569,0.7702047644894942,0.8933665426155677
LIB_BINS,1643,90,5921,2357,0.05193306405077899,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0048188917016414,1.0176558940251454,1.0048314190437277,1.015488468104494,1.0162420660268734,1.009459097506298,0.9582428210439088,0.9732613425479112
TMM_BINS,1463,122,5889,2537,0.07697160883280757,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9933488612907929,1.006527045772683,0.9944748370691525,1.005134271803184,1.027428139420137,1.0189514434609501,0.9692202307924664,0.9844084781783897
RLE_BINS,1467,122,5889,2533,0.07677784770295784,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9958529883919158,1.0090586506412653,0.9980085916000584,1.0054607033251952,1.0288596109151478,1.0220915420406065,0.9704898912278755,0.9847678914183022
DBA_NORM_OFFSETS_ADJUST,2654,151,5860,1346,0.053832442067736186,4000,10011,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1681,121,5757,2319,0.06714761376248612,3947,9825,4000,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3020,111,5394,1480,0.035451932290003194,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8479131004126695,0.7820319122027772,0.8676189961129561,0.7190522066586729,1.2403030535279442,1.1996253039828644,1.246559449520107,1.3033116510082925
LIB_PEAKS,3141,141,5364,1359,0.04296160877513711,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8474709247736366,0.7797571512170173,0.851284580467801,0.7258990659884953,1.1957966920546539,1.1565926679350635,1.1993929337326088,1.2438059838307236
TMM_PEAKS,1587,314,5191,2913,0.165176223040505,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7603393714406927,0.7052218448321131,0.7690517866693254,0.6552856969297346,1.3244504859419015,1.2838410926404,1.3254696426569226,1.3834096272753882
RLE_PEAKS,1603,303,5202,2897,0.1589716684155299,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7881166750625754,0.7348483759467122,0.7993878642818165,0.68158795991164145,1.3724005527519496,1.336780618448482,1.3709441601829138,1.4280128855496401
LIB_BINS,4334,1340,4165,166,0.23616496298907297,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9833759233137275,0.9713596476006766,0.9794728057935455,0.9639767009792889,1.0262703863136484,1.018964170480387,1.0245370124281912,1.032043353090535
TMM_BINS,4320,1240,4265,180,0.22302158273381295,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9751267985477902,0.965431855220796,0.9731623547336735,0.9589962383446877,1.0336701658892415,1.0244762377447931,1.032175596306208,1.0384425475388464
RLE_BINS,4319,1238,4267,181,0.22278207666006838,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9772700831236416,0.969093496495818,0.9727735116373654,0.9620820026335074,1.0347185165673183,1.0264835416936218,1.0320608357184782,1.0408974125710797
DBA_NORM_OFFSETS_ADJUST,2734,105,5400,1766,0.03698485382176823,4500,10005,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1844,111,5260,2656,0.05677749360613811,4431,9802,4500,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3591,121,4887,1409,0.03259698275862069,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2293578049845926,0.8481816673961351,1.0002522256209945,1.1272895305402006,1.009054103194413,0.9151596502183512,0.813826155054755,1.1317352842406012
LIB_PEAKS,3512,131,4877,1488,0.035959374142190505,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1976488992300023,0.8575111272048309,0.9972329684242117,1.0976781464707206,1.0031525021216605,0.9108983485417488,0.8247667970587429,1.1111112109480823
TMM_PEAKS,1602,383,4625,3398,0.1929471032745592,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0511564273865512,0.7628966531931842,0.883718140052391,0.9737951291830359,1.1324537296351813,1.0281120909903867,0.9328807216772951,1.2559288153670571
RLE_PEAKS,1628,363,4645,3372,0.18232044198895028,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0779646665367184,0.7857437686845308,0.9110331204053913,0.998990420189268,1.154426548371121,1.0475380831622425,0.954459033399548,1.2817335962810659
LIB_BINS,2903,83,4925,2097,0.027796383121232417,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0251365867358078,0.983576314185059,1.0006449242062685,1.0120392251359467,1.0004619963114136,0.9881036319014237,0.9763584402197202,1.0136788813043605
TMM_BINS,2793,73,4935,2207,0.025471039776692253,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.011449583644996,0.9768144527839966,0.990260185742652,1.0014473111966784,1.0113615581984883,0.9985188674371807,0.9875389454565056,1.0224197347999244
RLE_BINS,2800,70,4938,2200,0.024390243902439025,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0098207962376606,0.9802702118791254,0.9950673211905415,1.001644218805268,1.012740507801358,1.0007105012663737,0.9884588496874473,1.025594557155718
DBA_NORM_OFFSETS_ADJUST,3282,114,4894,1718,0.03356890459363958,5000,10008,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,1946,158,4741,3054,0.07509505703422054,4918,9817,5000,1,0.5,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3944,106,4400,1556,0.02617283950617284,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8728485878079377,1.0048314955130235,0.8569657848199631,1.0531824019396772,1.1141436593091514,0.9603474677214944,1.066622786838601,1.106930425587564
LIB_PEAKS,3963,122,4384,1537,0.029865361077111383,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8801671714561511,0.9955739086975196,0.8655147543120053,1.0461716812353958,1.0959943288109903,0.9657205244359209,1.058006391373796,1.0928512396782208
TMM_PEAKS,1560,438,4068,3940,0.21921921921921922,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7655512194791511,0.8710384957371788,0.7589749948032365,0.9064960992094305,1.249621845524111,1.1104839808868703,1.2146273693181062,1.2557009941521469
RLE_PEAKS,1619,414,4092,3881,0.20363994097393015,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7787709382477623,0.8886275666554376,0.7810569477753814,0.9276265759942299,1.2746674363405213,1.1253705672375436,1.2285544035221236,1.260245188882175
LIB_BINS,4489,207,4299,1011,0.04408006814310051,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9842818260998182,1.0003983847031597,0.9829380799868144,1.006899046924691,1.0129173037059733,0.9934633428359169,1.0059660580137444,1.0131359577298822
TMM_BINS,4323,181,4325,1177,0.04018650088809947,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9740042869068837,0.9887582485648609,0.9729211163726926,0.9924147549758653,1.0243074789320323,1.00660687667085,1.0178106423776314,1.0242415229533377
RLE_BINS,4330,185,4321,1170,0.04097452934662237,5500,10006,5500,1,0.55,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9764865248158524,0.9898530001091175,0.9783059035594696,0.9926827323564613,1.0273237806229616,1.00497022700446,1.017652220062389,1.0248466488465673
