technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
RLE_PEAKS,974,60,7652,1026,0.058027079303675046,9698,2000,0.993,0.9698,0,1,0.2,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.792406224495771,1.1059282349397928,1.1390612077179887,0.8918208371032653,1.0009009942235747,1.2127176381174454
LIB_BINS,785,96,7616,1215,0.10896708286038592,9698,2000,0.993,0.9698,0,1,0.2,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.052207786332686,1.0899847296613456,1.096004554151109,0.9044049970053678,0.916168343331884,0.9412295895176079
TMM_BINS,787,96,7616,1213,0.1087202718006795,9698,2000,0.993,0.9698,0,1,0.2,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.053457181359703,1.0899876661494048,1.0956819026557014,0.9043271354008239,0.9160306685672231,0.9406099167767294
RLE_BINS,774,96,7616,1226,0.1103448275862069,9698,2000,0.993,0.9698,0,1,0.2,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0600640497090226,1.0955483288685175,1.1020343208937478,0.9095430700247653,0.9182691937187036,0.9441296872795382
DBA_NORM_OFFSETS_ADJUST,975,62,7650,1025,0.05978784956605593,9698,2000,0.993,0.9698,0,1,0.2,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,312,6,7706,1688,0.018867924528301886,9698,2000,0.993,0.9698,0,1,0.2,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
Oracle,1206,68,7064,1294,0.05337519623233909,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.180093548044801,0.8540175941763458,0.8475997096478818,1.1577260854341798,1.028727065533426,0.9829240510849973
LIB_PEAKS,1239,55,7077,1261,0.04250386398763524,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1585191310394352,0.8709170416250824,0.864594594861924,1.124384644525574,1.0094826810260327,0.9721019069219516
TMM_PEAKS,1220,71,7061,1280,0.054996127033307515,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1641648907061173,0.8717712091624568,0.8667353464276948,1.116037927601747,1.0098156931714892,0.970942454344552
RLE_PEAKS,1237,60,7072,1263,0.04626060138781804,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1807094472598028,0.8881550440948768,0.8837168666198957,1.139479025474432,1.0223547399779769,0.9946821963997422
LIB_BINS,945,253,6879,1555,0.21118530884808012,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0980728736964889,1.0660329918295848,1.0673445319379913,0.931392988057408,0.9210683800635364,0.9160882344149905
TMM_BINS,951,255,6877,1549,0.21144278606965175,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0986672404980036,1.0683482204459211,1.0684392300909156,0.929555184268775,0.9197764636475027,0.9157612860278767
RLE_BINS,949,255,6877,1551,0.21179401993355482,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.102053727395355,1.0720984544686645,1.073973886013183,0.9341998811688327,0.9246484502280435,0.9187510752154479
DBA_NORM_OFFSETS_ADJUST,1233,59,7073,1267,0.0456656346749226,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,477,18,7114,2023,0.03636363636363636,9619,2500,0.9948,0.9619,0,1,0.25,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
Oracle,1619,120,6741,1381,0.06900517538815411,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,1.0848042422586437,0.8536202451983257,1.1112066120626098,1.0386865123750637,0.9187688950007284,1.0183529495247787
LIB_PEAKS,1653,115,6746,1347,0.06504524886877829,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,1.0705584282639862,0.8597567885652958,1.0929420674981254,1.0341707484547789,0.9249273368934617,1.0176446303243525
TMM_PEAKS,1640,121,6740,1360,0.06871095968199886,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,1.062156122626681,0.8619093403919575,1.0958863626548787,1.0384115147286086,0.9268771657569321,1.0140794837069596
RLE_PEAKS,1635,119,6742,1365,0.06784492588369441,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,1.0764149604187818,0.8698941686534827,1.10980331014006,1.0506376865027267,0.9386572438510777,1.032340539801724
LIB_BINS,1371,230,6631,1629,0.14366021236727045,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9292529156796585,0.901831050852878,0.931949978095765,1.0843461761112427,1.0704618892413884,1.0821579900190672
TMM_BINS,1360,242,6619,1640,0.15106117353308365,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9270754455062931,0.902415530065314,0.9295610135992434,1.084855029216834,1.073757794592023,1.0829389541012118
RLE_BINS,1354,244,6617,1646,0.15269086357947434,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,0.931361340942191,0.9063982008698803,0.9345215077234276,1.0895187235098727,1.07792121653274,1.0887221660683153
DBA_NORM_OFFSETS_ADJUST,1625,120,6741,1375,0.06876790830945559,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,633,16,6845,2367,0.02465331278890601,9854,3000,0.9976666666666667,0.9854,0,1,0.3,TRUE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA
Oracle,1786,94,6063,1714,0.05,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8702998434911418,1.2292593857834615,0.8395627294037131,1.1132217178873312,1.2713394349166875,0.7866675250434308
LIB_PEAKS,1866,97,6060,1634,0.049414161996943456,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8791797530761889,1.1882250607847424,0.8478045290083066,1.0764831770900816,1.215680005244356,0.7926274747963252
TMM_PEAKS,1843,106,6051,1657,0.05438686505900462,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8839580670885868,1.1868677389810713,0.8482930839224527,1.0732130018296169,1.2124736575747777,0.7932856695670847
RLE_PEAKS,1843,106,6051,1657,0.05438686505900462,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.907261471133732,1.2189043972535154,0.8714063902869263,1.0987774414066511,1.2475259600856432,0.812468378282857
LIB_BINS,1417,146,6011,2083,0.09341010876519514,9619,3500,0.9891428571428571,0.9619,0,1,0.35000000000000003,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0664190747007622,1.1015264486468257,1.0628199712175241,0.9285847685199089,0.9450776651972489,0.8955720717177297
