technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condB_rep1,condB_rep2
Oracle,136,27,9379,364,0.1656441717791411,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9031583392578963,0.98748567087923,1.0393828547160848,1.078772216254843
LIB_PEAKS,139,28,9378,361,0.16766467065868262,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9166761986769875,0.9853963501398689,1.033276629310337,1.0646508218728066
TMM_PEAKS,136,28,9378,364,0.17073170731707318,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9071274515004182,0.9832530337160171,1.043351542078109,1.06779144658536
RLE_PEAKS,136,30,9376,364,0.18072289156626506,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9144666597320523,0.992053418894199,1.0561809522111,1.0806137379192202
LIB_BINS,227,132,9274,273,0.36768802228412256,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0710605878898818,1.0792402931113976,0.9240411540795048,0.9256579649192159
TMM_BINS,233,133,9273,267,0.3633879781420765,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0716218169071414,1.0789507526889621,0.9251059275511244,0.9243563169951875
RLE_BINS,227,132,9274,273,0.36768802228412256,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.074292018336593,1.0844629074337693,0.9290660909279529,0.928299425743919
DBA_NORM_OFFSETS_ADJUST,125,25,9381,375,0.16666666666666666,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,66,2,9404,434,0.029411764705882353,9903,500,0.994,0.9899,4.0391800464505703e-4,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,328,47,8884,672,0.12533333333333332,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7764297290000557,1.0809357881623196,1.1753617565833538,1.0137395548813997
LIB_PEAKS,332,53,8878,668,0.13766233766233765,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7829404222776607,1.0561420073952754,1.1549208330436553,1.0059967372834084
TMM_PEAKS,269,48,8883,731,0.15141955835962145,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7679032888587572,1.0377282480718328,1.176251228473339,1.024966246267842
RLE_PEAKS,269,48,8883,731,0.15141955835962145,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7849616111275435,1.0547370864985428,1.1977469594636445,1.0457385906299166
LIB_BINS,260,30,8901,740,0.10344827586206896,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.891440242782204,0.92657098152728,1.1006288373862538,1.081359938304262
TMM_BINS,253,30,8901,747,0.10600706713780919,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.89002701714805,0.9211991408511185,1.1046338116019565,1.085443062998451
RLE_BINS,253,30,8901,747,0.10600706713780919,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8951995743100729,0.9264345123810753,1.1097646242974868,1.0915851658784252
DBA_NORM_OFFSETS_ADJUST,270,51,8880,730,0.1588785046728972,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,177,7,8924,823,0.03804347826086957,9929,1000,0.998,0.9924,5.035753852351697e-4,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,398,22,8206,1102,0.05238095238095238,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0458072458446006,0.7069549735030676,1.038736436735153,1.3021206709849176
LIB_PEAKS,478,24,8204,1022,0.04780876494023904,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0309103035230784,0.7277262738908508,1.0073533202071492,1.2340101023789216
TMM_PEAKS,382,21,8207,1118,0.052109181141439205,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9951163008656418,0.7091804585374581,1.0342914837711452,1.2776618381584528
RLE_PEAKS,384,22,8206,1116,0.054187192118226604,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0254477998998108,0.7264995493123013,1.068731838680977,1.3065232240806524
LIB_BINS,849,275,7953,651,0.24466192170818504,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0858099998864656,1.0506879632705366,0.9194567124625199,0.9440453243804778
TMM_BINS,847,268,7960,653,0.24035874439461882,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0823536601935524,1.0512090130756784,0.9219536003641312,0.9440269587105283
RLE_BINS,846,262,7966,654,0.2364620938628159,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0869610238437317,1.053649631052266,0.9244271166018595,0.9471362727061351
DBA_NORM_OFFSETS_ADJUST,387,22,8206,1113,0.05378973105134474,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,360,51,8177,1140,0.12408759124087591,9725,1500,0.998,0.9716,9.254498714652956e-4,1,0.15000000000000002,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,659,54,7818,1341,0.07573632538569425,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,1.0539878814763368,0.7582517065270664,1.0492391079770804,1.1925497798201394
LIB_PEAKS,654,54,7818,1346,0.07627118644067797,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,1.0208218021462854,0.7633871934582466,1.041221004798563,1.174569999596905
TMM_PEAKS,536,49,7823,1464,0.08376068376068375,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9802384975351018,0.7342297258371157,1.0817489924352974,1.2241268226041864
RLE_PEAKS,511,54,7818,1489,0.09557522123893805,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9961177119825604,0.7508705760446176,1.1131384808974247,1.2536891694733703
LIB_BINS,650,43,7829,1350,0.06204906204906205,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9236620043707932,0.8910301917153958,1.0845211409425908,1.1007866629712204
TMM_BINS,630,41,7831,1370,0.06110283159463487,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9182143099052968,0.8885333539049012,1.0897391128332088,1.1051121393674297
RLE_BINS,632,41,7831,1368,0.06092124814264487,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9226203469825124,0.8935234445780015,1.0972050260762891,1.1115668226101159
DBA_NORM_OFFSETS_ADJUST,581,50,7822,1419,0.07923930269413629,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,342,14,7858,1658,0.03932584269662921,9867,2000,0.9975,0.9858,9.121313469139556e-4,1,0.2,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,904,36,7036,1596,0.03829787234042553,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7233825333668855,1.5363160967267544,0.859651359453578,1.0467164430446636
LIB_PEAKS,876,39,7033,1624,0.04262295081967213,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7226756600347229,1.4199856318971882,0.8492786015046596,1.0080601065634291
TMM_PEAKS,620,40,7032,1880,0.06060606060606061,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.687566996966121,1.3362122009353565,0.9011050363741961,1.0612021351357241
RLE_PEAKS,598,37,7035,1902,0.05826771653543307,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.7169431604204426,1.3952262577397403,0.9419775308428362,1.106971292232302
LIB_BINS,325,26,7046,2175,0.07407407407407407,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8874456945820283,0.9656260079901825,1.0634099104858263,1.083518386941963
TMM_BINS,322,27,7045,2178,0.07736389684813753,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8858592887161632,0.9514378558430174,1.071655586052067,1.0931690506345055
RLE_BINS,321,27,7045,2179,0.07758620689655173,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8889649035732999,0.9560354831661539,1.0757162859848663,1.0961402737712411
DBA_NORM_OFFSETS_ADJUST,804,34,7038,1696,0.0405727923627685,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,307,11,7061,2193,0.03459119496855346,9555,2500,0.9932,0.9549,6.279434850863422e-4,1,0.25,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,1058,37,6816,1942,0.033789954337899546,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9134565056353808,0.948227720461604,0.9790610133645792,1.179206114289834
LIB_PEAKS,1123,37,6816,1877,0.03189655172413793,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.920566811202806,0.9570837412982429,0.9728425560301697,1.1495068914687814
TMM_PEAKS,766,56,6797,2234,0.0681265206812652,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8705412361807154,0.8996976925556053,1.030912035054756,1.2202584599963557
RLE_PEAKS,784,51,6802,2216,0.06107784431137724,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8825702466492809,0.911848351686667,1.0476003800016775,1.2273385497154297
LIB_BINS,1872,227,6626,1128,0.1081467365412101,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0681701350097839,1.0748483443710388,0.9166504727011812,0.940331047917996
TMM_BINS,1843,211,6642,1157,0.10272638753651411,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0630218939326994,1.0691346123468384,0.9217332664349978,0.9446964967463245
RLE_BINS,1841,212,6641,1159,0.10326351680467609,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0669396590770877,1.0720477515735958,0.9241756538249466,0.9472477659302285
DBA_NORM_OFFSETS_ADJUST,993,34,6819,2007,0.033106134371957155,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,543,23,6830,2457,0.04063604240282685,9848,3000,0.9983333333333333,0.9842,6.092607636068237e-4,1,0.3,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,1237,46,6300,2263,0.03585346843335931,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8817844108121793,0.9000623709943627,1.020185196245611,1.2350540400297696
LIB_PEAKS,1262,55,6291,2238,0.04176157934700076,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8756199777626633,0.9000875646043506,1.0126394415414628,1.2116530160915233
TMM_PEAKS,773,75,6271,2727,0.08844339622641509,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8104618919148786,0.8275007817146242,1.0970814534453603,1.3142973882278244
RLE_PEAKS,769,75,6271,2731,0.08886255924170616,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8267938867888807,0.8466805517592053,1.1236174861495498,1.336606799341095
LIB_BINS,1324,49,6297,2176,0.035688273852876914,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9053808575369555,0.9087044158992533,1.079417661968865,1.1064970645949261
TMM_BINS,1243,43,6303,2257,0.03343701399688958,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8973830268171074,0.8994507014032037,1.090361158375562,1.1165242098820762
RLE_BINS,1247,43,6303,2253,0.03333333333333333,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9029498723477338,0.9051680217885689,1.095618269497424,1.1204258066600945
DBA_NORM_OFFSETS_ADJUST,1078,49,6297,2422,0.043478260869565216,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,876,86,6260,2624,0.0893970893970894,9842,3500,0.9988571428571429,0.9839,3.048160942897785e-4,1,0.35000000000000003,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,1478,31,5545,2522,0.02054340622929092,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,1.037630548531351,1.029910953019698,1.4114933071232707,0.6629469101007751
LIB_PEAKS,1416,30,5546,2584,0.02074688796680498,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9950321587950138,0.9958295933230494,1.3253068681491849,0.683831379732752
TMM_PEAKS,770,58,5518,3230,0.07004830917874397,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9052756463645477,0.9013804848387355,1.454515818593731,0.7566241213164504
RLE_PEAKS,768,55,5521,3232,0.06682867557715674,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.942766798845536,0.9358900881919386,1.500829797578981,0.7858855469744199
LIB_BINS,571,8,5568,3429,0.013816925734024179,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9186214188992563,0.9203093615804095,1.1170511894370934,1.044018030083241
TMM_BINS,556,10,5566,3444,0.0176678445229682,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9090323960967674,0.9124896004334869,1.1268743263278342,1.0547965789759681
RLE_BINS,556,10,5566,3444,0.0176678445229682,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9128379144140408,0.9181574342850574,1.1318669938058292,1.0575956800293922
DBA_NORM_OFFSETS_ADJUST,1309,27,5549,2691,0.020209580838323353,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,977,91,5485,3023,0.0852059925093633,9528,4000,0.988,0.9526,2.0990764063811922e-4,1,0.4,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,1635,28,5319,2865,0.01683704149128082,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9742406776897816,0.9101077349733978,1.0784349198974674,1.0457960419446923
LIB_PEAKS,1709,34,5313,2791,0.019506597819850834,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.981658828278585,0.9155915548889553,1.0682038221577501,1.0345457946747096
TMM_PEAKS,925,44,5303,3575,0.04540763673890609,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8820587312936855,0.8309244683963183,1.1824405150839994,1.1461140829651724
RLE_PEAKS,927,44,5303,3573,0.04531410916580844,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8888158346425875,0.8408767607728522,1.196736560814615,1.1547695341520334
LIB_BINS,2976,212,5135,1524,0.06649937264742785,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.077947798623236,1.0678326086231247,0.9295200898566519,0.9246995028969873
TMM_BINS,2887,193,5154,1613,0.06266233766233766,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.067089335049637,1.0609000846153116,0.9369961669879223,0.9327112946885073
RLE_BINS,2900,194,5153,1600,0.06270200387847447,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.072726917094978,1.065437387207871,0.938711714457021,0.9351713503660465
DBA_NORM_OFFSETS_ADJUST,1494,28,5319,3006,0.018396846254927726,9837,4500,0.9977777777777778,0.9834,3.049710277523635e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,875,44,5303,3625,0.04787812840043525,9837,4500,0.9977777777777778,0.9835,2.033140185015757e-4,1,0.45,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,1807,32,4818,3193,0.017400761283306143,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8327771846164954,1.129844438264193,1.215928248766725,0.8740667128051605
LIB_PEAKS,1935,43,4807,3065,0.021739130434782608,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.8414394848339369,1.1198249878002386,1.1756852627674357,0.8630502645983886
TMM_PEAKS,877,115,4735,4123,0.1159274193548387,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.7476951951591051,0.9831682908615902,1.328011536381251,0.9793679900455535
RLE_PEAKS,886,108,4742,4114,0.10865191146881288,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,0.7675777406487443,1.0017124002854965,1.3525297771998674,0.998606765906292
LIB_BINS,2652,93,4757,2348,0.033879781420765025,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0564527688272756,1.094481503813287,0.9447854618562928,0.9042802655031448
TMM_BINS,2502,72,4778,2498,0.027972027972027972,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0497515658291272,1.0804609512708616,0.9519425440743112,0.9149311705852146
RLE_BINS,2499,72,4778,2501,0.028004667444574097,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0539938276737284,1.0823418763360688,0.9557178918845269,0.9185718132196545
DBA_NORM_OFFSETS_ADJUST,1648,44,4806,3352,0.026004728132387706,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,851,28,4822,4149,0.03185437997724687,9838,5000,0.9976,0.9835,3.0494002846106935e-4,1,0.5,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,1872,19,3966,3628,0.010047593865679535,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9559080813980252,1.020668967654583,1.320280734646666,0.7763055121990704
LIB_PEAKS,1833,22,3963,3667,0.011859838274932614,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9461852350316331,0.9892924120987407,1.2706729113178097,0.7938494415518165
TMM_PEAKS,855,86,3899,4645,0.09139213602550478,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8179948879612253,0.8600432340459826,1.4606214090085363,0.9188914799885001
RLE_PEAKS,852,82,3903,4648,0.08779443254817987,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8405636126529368,0.8818980200410763,1.4970149105810495,0.9396093661747466
LIB_BINS,997,13,3972,4503,0.01287128712871287,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9138711653195227,0.9175869684440207,1.1101112898142158,1.0584305764222408
TMM_BINS,952,13,3972,4548,0.013471502590673576,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9052995277682896,0.9070170000657533,1.1215692491279057,1.0698608471508235
RLE_BINS,953,13,3972,4547,0.013457556935817806,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.9091994703341229,0.9108713992335817,1.1248919750123365,1.0735267345849564
DBA_NORM_OFFSETS_ADJUST,1582,19,3966,3918,0.011867582760774516,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,962,45,3940,4538,0.044687189672293945,9385,5500,0.9818181818181818,0.9384,1.0655301012253596e-4,1,0.55,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,2061,21,3587,3939,0.010086455331412104,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.6654455247014351,1.197484506236227,1.0049151486233088,1.248786500499954
LIB_PEAKS,2152,24,3584,3848,0.011029411764705883,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.6715280049012607,1.1380838097168415,0.9898906889864432,1.2004974963954544
TMM_PEAKS,947,117,3491,5053,0.1099624060150376,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.5833080308506061,0.966907554814793,1.1534390338073832,1.3960768264757801
RLE_PEAKS,945,111,3497,5055,0.10511363636363637,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.6055615910474057,1.000164433122387,1.1917888305489126,1.4336652380628092
LIB_BINS,1654,12,3596,4346,0.007202881152460984,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.879760318630929,0.9362488040627935,1.0799003933224909,1.1040904839837866
TMM_BINS,1591,11,3597,4409,0.00686641697877653,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8762695702488528,0.9241252021387746,1.0898470216046372,1.1127815722688892
RLE_BINS,1502,12,3596,4498,0.007926023778071334,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,0.8823725877560532,0.9224503887505469,1.09826827894035,1.1220518387719989
DBA_NORM_OFFSETS_ADJUST,1739,22,3586,4261,0.01249290176036343,9547,6000,0.9898333333333333,0.9541,6.284696763381167e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,993,47,3560,5008,0.04519230769230769,9547,6000,0.99,0.9542,5.237247302817639e-4,1,0.6000000000000001,FALSE,FALSE,TRUE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,2240,19,3044,4260,0.008410801239486499,9481,6500,0.9873846153846154,0.9477,4.2189642442780296e-4,1,0.6500000000000001,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1214649424036032,1.0943350745719231,0.9999714565039762,0.8148475715410662
LIB_PEAKS,2247,22,3041,4253,0.009695901278096077,9481,6500,0.9873846153846154,0.9477,4.2189642442780296e-4,1,0.6500000000000001,FALSE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1139639838767366,1.0845426450671736,0.9808465918909469,0.8206467791651428
