technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condB_rep1,condB_rep2
Oracle,266,25,9251,234,0.0859106529209622,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.907809225510286,1.1042764555865383,0.7614670689847992,1.3100156056562988
LIB_PEAKS,269,27,9249,231,0.09121621621621621,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9180274939989584,1.0969919473707752,0.7603249019705627,1.2246556566597038
TMM_PEAKS,269,28,9248,231,0.09427609427609428,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8990019180704958,1.0696556017321874,0.7785766681774902,1.2524672020328187
RLE_PEAKS,269,28,9248,231,0.09427609427609428,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9240504270832368,1.0996705920002077,0.8016289594625241,1.285301067472112
LIB_BINS,241,17,9259,259,0.06589147286821706,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9094724775625804,0.9300968452220206,1.0560810871263724,1.1043495900890266
TMM_BINS,242,18,9258,258,0.06923076923076923,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.90781619558534965,0.9262991443035001,1.0601795834849301,1.1066058098386138
RLE_BINS,242,19,9257,258,0.07279693486590039,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9124437015347584,0.9319196100667031,1.0634677092289804,1.1116091225823683
DBA_NORM_OFFSETS_ADJUST,265,25,9251,235,0.08620689655172414,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,223,36,9240,277,0.138996138996139,9774,500,0.996,0.9766,8.184980560671168e-4,1,0.05,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,536,52,8878,464,0.08843537414965986,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0885299321421371,0.7794432754793411,1.147239501522994,1.0273561323726712
LIB_PEAKS,612,56,8874,388,0.08383233532934131,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1225028964462616,0.8302759618098505,1.0747556208150573,0.9724655209288305
TMM_PEAKS,547,54,8876,453,0.08985024958402663,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0774645213645382,0.8042187146481882,1.113167022067559,1.0098488760130044
RLE_PEAKS,545,54,8876,455,0.09015025041736227,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0961728308459746,0.8183268347498163,1.1295585465414728,1.0271125642857608
LIB_BINS,552,168,8762,448,0.23333333333333334,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.095700018324311,1.0573322718218765,0.9312811590735182,0.9156865507802943
TMM_BINS,569,153,8777,431,0.21191135734072022,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0944737142530712,1.0571391135315553,0.9307267549756614,0.9174261884937248
RLE_BINS,550,160,8770,450,0.22535211267605634,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0961652104859863,1.0615967354067917,0.935259997721974,0.9201995575606621
DBA_NORM_OFFSETS_ADJUST,532,62,8868,468,0.10437710437710437,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,255,7,8923,745,0.026717557251908396,9929,1000,0.999,0.9925,4.0286030818813577e-4,1,0.1,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,836,48,8130,664,0.05429864253393665,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.12035060163851,0.8572643409521232,1.3284444343942403,0.7837686634853654
LIB_PEAKS,879,77,8101,621,0.08054393305439331,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1510579204551725,0.9007518766260175,1.2009486847779216,0.7472415181408885
TMM_PEAKS,833,57,8121,667,0.06404494382022471,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0864537073851899,0.8558498674872022,1.2648867416856813,0.791092639520323
RLE_PEAKS,827,55,8123,673,0.06235827664399093,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1195297179653874,0.8831763023475389,1.292457354864223,0.8127133499079044
LIB_BINS,697,27,8151,803,0.03729281767955801,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9355468654221384,0.9086317289884361,1.1026355369305545,1.0531858686588709
TMM_BINS,662,30,8148,838,0.04335260115606936,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9295060747850105,0.907781121588196,1.1066261915562672,1.0571975073612807
RLE_BINS,674,30,8148,826,0.04261363636363636,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9338909419848129,0.9100251088775779,1.110489141643826,1.0621238416511898
DBA_NORM_OFFSETS_ADJUST,827,70,8108,673,0.07803790412486064,9673,1500,0.9966666666666667,0.9662,0.0011371859815982632,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,707,61,8117,793,0.07942708333333333,9673,1500,0.9966666666666667,0.9663,0.001033805437816603,1,0.15000000000000002,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,1065,57,7658,935,0.05080213903743316,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0120134610364833,0.8251738135860791,1.255589784312654,0.9537191429080956
LIB_PEAKS,1169,103,7612,831,0.0809748427672956,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0928335755922318,0.9121116937778968,1.1216763527378684,0.8733783778920031
TMM_PEAKS,1035,61,7654,965,0.055656934306569344,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0171969809142478,0.8549170833843269,1.2003937737262733,0.9354471608566434
RLE_PEAKS,1169,53,7662,831,0.04337152209492635,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0398703159794243,0.8708564413660077,1.2110811679012838,0.9501161858287989
LIB_BINS,1095,193,7522,905,0.1498447204968944,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0913743714827802,1.0696143896894978,0.9339610310775668,0.9050502077501551
TMM_BINS,1106,186,7529,894,0.14396284829721362,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.08703869143023,1.0687934949051963,0.9356913809370406,0.9076762733433252
RLE_BINS,1101,187,7528,899,0.14518633540372672,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0915001425510504,1.0730137652630818,0.9385543971042348,0.9115183857776815
DBA_NORM_OFFSETS_ADJUST,1121,91,7624,879,0.07508250825082509,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,534,19,7696,1466,0.034358047016274866,9713,2000,0.999,0.9707,6.177288170493154e-4,1,0.2,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,1528,62,7157,972,0.0389937106918239,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1034072166192117,0.8885123178303832,1.0970507397820688,0.9297667527682456
LIB_PEAKS,1630,123,7096,870,0.07016543069024529,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.18435766195202,0.9686489020864265,0.9901949675705244,0.8567984683910291
TMM_PEAKS,1500,60,7159,1000,0.038461538461538464,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0897902991333812,0.8912114417816407,1.0719610609000754,0.9348586692543223
RLE_PEAKS,1521,58,7161,979,0.03673210892970234,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1156793083564975,0.9099161975447776,1.087967989421395,0.949574355415048
LIB_BINS,1339,79,7140,1161,0.05571227080394922,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9391307980759078,0.9150838696639878,1.081393366037299,1.0643919662228054
TMM_BINS,1320,79,7140,1180,0.056468906361686916,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.931186161485826,0.9118701728151687,1.0881524205190896,1.070564939219878
RLE_BINS,1324,78,7141,1176,0.05563480741797432,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9356788182219585,0.9150995170566405,1.0917787412303477,1.073597245807409
DBA_NORM_OFFSETS_ADJUST,1546,111,7108,954,0.06698853349426674,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,863,36,7183,1637,0.04004449388209121,9709,2500,0.996,0.9705,4.1198887630033987e-4,1,0.25,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,1781,64,6703,1219,0.034688346883468835,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9738630786987558,0.9026484766467472,1.205270303148843,0.9438413267821928
LIB_PEAKS,2040,152,6615,960,0.06934306569343066,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0865952395995992,1.0136836689563042,1.0527507243498904,0.8469703670942061
TMM_PEAKS,1882,60,6707,1118,0.030895983522142123,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9945638201832914,0.9256993852958084,1.1499567043768328,0.9276409056331701
RLE_PEAKS,1878,57,6710,1122,0.02945736434108527,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0140452550372352,0.9436809158498619,1.161710694225236,0.9364885155674465
LIB_BINS,1985,209,6558,1015,0.09525979945305378,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0902261131459743,1.0816806166975377,0.9269053124526881,0.9011879577037999
TMM_BINS,1972,194,6573,1028,0.08956602031394276,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0875383228158804,1.0786159173794596,0.9282017117022425,0.9047167248785675
RLE_BINS,1975,194,6573,1025,0.08944213923467036,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0920336559342612,1.0836898943613404,0.9322464428348484,0.9076456484167299
DBA_NORM_OFFSETS_ADJUST,1963,128,6639,1037,0.06121472979435677,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,1102,35,6732,1898,0.030782761653474055,9763,3000,0.9986666666666667,0.9758,5.121376626037079e-4,1,0.3,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,2169,109,6224,1331,0.04784899034240562,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9780483045847757,1.01116721918339,1.2428440204001212,0.8135796674349481
LIB_PEAKS,2386,274,6059,1114,0.10300751879699248,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0791404605692065,1.1193443262179434,1.067544583785269,0.7339706294275811
TMM_PEAKS,2198,113,6220,1302,0.04889658156642146,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9721636488847727,1.0041904946183964,1.187325943161094,0.81654653438813
RLE_PEAKS,2203,113,6220,1297,0.048791018998272886,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9966913674526812,1.0293875053523827,1.206559057065135,0.8339353937391977
LIB_BINS,1902,74,6259,1598,0.03744939271255061,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9301255069573906,0.9351481807202593,1.0893685393083976,1.0453577730139525
TMM_BINS,1890,77,6256,1610,0.03914590747330961,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9223212757538712,0.9258316519673628,1.098642398141689,1.055823108693091
RLE_BINS,1883,81,6252,1617,0.04124236252545825,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9254791515306746,0.9295144195881726,1.1007701314037746,1.0585112291744032
DBA_NORM_OFFSETS_ADJUST,2280,248,6085,1220,0.0981012658227848,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,1853,131,6202,1647,0.06602822580645161,9827,3500,0.9982857142857143,0.9822,5.088022794342118e-4,1,0.35000000000000003,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,2390,114,5712,1610,0.04552715654952077,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8291053527292944,0.8809771447346059,1.216784677756487,1.1251538411148532
LIB_PEAKS,2750,285,5541,1250,0.09390444810543658,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9718255768689841,1.0198021267757602,1.0363046247924126,0.9720676715628431
TMM_PEAKS,2526,118,5708,1474,0.04462934947049924,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8724203784050868,0.9156859548541252,1.1558929647747016,1.0811804883190148
RLE_PEAKS,2528,114,5712,1472,0.04314912944738834,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8857337804210049,0.9277540575839113,1.164961500515217,1.0826019338032455
LIB_BINS,2777,693,5133,1223,0.19971181556195966,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0762096236726353,1.0826843118341678,0.9242334284530834,0.9168726360401137
TMM_BINS,2766,679,5147,1234,0.19709724238026124,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0737193971413894,1.078332449577351,0.9274003510522044,0.9195570318896411
RLE_BINS,2768,684,5142,1232,0.1981460023174971,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.078791688581476,1.084521263528441,0.9300808444053775,0.9227964028643901
DBA_NORM_OFFSETS_ADJUST,2639,240,5586,1361,0.08336227856894755,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,1507,44,5782,2493,0.028368794326241134,9813,4000,0.99675,0.9812,1.0190563538163661e-4,1,0.4,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,2640,62,5026,1860,0.0229459659511473,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8430097853535308,0.667492511613531,1.1055922663230917,1.6074075142941664
LIB_PEAKS,2855,236,4852,1645,0.07635069556777742,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9604494977433086,0.7798959788114724,0.9446673213077585,1.3149872021374605
TMM_PEAKS,2861,64,5024,1639,0.02188034188034188,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8491371522207298,0.7053227662210351,1.0598990733331901,1.465822472842904
RLE_PEAKS,2865,64,5024,1635,0.021850460908159782,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8801915149951082,0.7278321454040493,1.0898024801063984,1.487394460445634
LIB_BINS,2466,227,4861,2034,0.08429261047159302,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9144282611015859,0.8931989563154336,1.075097512893148,1.1172752696898327
TMM_BINS,2482,208,4880,2018,0.07732342007434945,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9100609489233766,0.8900161584846287,1.080793373274391,1.1207141265118894
RLE_BINS,2481,206,4882,2019,0.07666542612579084,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9142259898133813,0.8954816180047688,1.0866847386074967,1.1264208207580426
DBA_NORM_OFFSETS_ADJUST,2780,152,4936,1720,0.05184174624829468,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,1645,46,5042,2855,0.027202838557066823,9565,4500,0.9948888888888889,0.9557,8.36382645060115e-4,1,0.45,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,3230,97,4673,1770,0.029155395250976854,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9283645332915148,1.0110329847050652,1.2006261449697742,0.8873773483447486
LIB_PEAKS,3620,357,4413,1380,0.0897661553935127,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0690251952877465,1.164894534655866,1.0016569098736823,0.7644233601827052
TMM_PEAKS,3357,96,4674,1643,0.02780191138140747,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9434196610767159,1.0237845836647164,1.13695023521632,0.8683054482750084
RLE_PEAKS,3348,95,4675,1652,0.027592216090618647,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9690479522521884,1.0419755852256518,1.1568740652711706,0.8850618331269872
LIB_BINS,2955,73,4697,2045,0.024108322324966975,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9282188487022912,0.9408438457498546,1.0811443453043537,1.0497929602435006
TMM_BINS,2953,65,4705,2047,0.021537442014579192,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9208645643741759,0.9326527714365507,1.0897064887743613,1.059082972042796
RLE_BINS,2952,63,4707,2048,0.020895522388059702,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9249680012683132,0.934204442231162,1.0929732195178028,1.0627371579786118
DBA_NORM_OFFSETS_ADJUST,3428,314,4456,1572,0.08391234633885623,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
MAnorm2,2023,44,4726,2977,0.021286889211417512,9753,5000,0.9966,0.9748,5.126627704296114e-4,1,0.5,TRUE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA
Oracle,3170,58,4003,2330,0.017967781908302356,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.6002099964345973,1.2164126235450838,1.2366262389450735,1.1075858533048932
LIB_PEAKS,3633,235,3826,1867,0.06075491209927611,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.7322910209336703,1.3783240347781858,0.988692718516046,0.900692225772098
TMM_PEAKS,3487,74,3987,2013,0.020780679584386407,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.6627706459548408,1.2194888531819321,1.1001793061334568,1.010806942517764
RLE_PEAKS,3439,69,3992,2061,0.01966932725199544,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.6916699906638253,1.242830252920847,1.139562334674889,1.0508747929833742
LIB_BINS,2517,137,3924,2983,0.05162019593067069,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0493321693540054,1.1235778755255665,0.9191619620839945,0.9079279930364333
TMM_BINS,2490,116,3945,3010,0.044512663085188024,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.05334250565531,1.1134392190841726,0.9210415650163916,0.9108445460011111
RLE_BINS,2457,129,3932,3043,0.04988399071925754,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0559069252063786,1.11989333381101,0.9258281900333917,0.9146749739670301
DBA_NORM_OFFSETS_ADJUST,3444,198,3863,2056,0.054365733113673806,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,2359,43,4018,3141,0.017901748542880933,9519,5500,0.9923636363636363,0.9516,3.151591553734636e-4,1,0.55,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,3440,53,3595,2560,0.015173203549957057,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0701128277989016,0.632797096298951,1.1745696254415263,1.2572660443576509
LIB_PEAKS,4073,266,3382,1927,0.061304448029499886,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.2586812624971282,0.7828395393910442,0.9448133530361696,1.013665845075658
TMM_PEAKS,3852,81,3567,2148,0.020594965675057208,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1150135614673389,0.7042417218050717,1.059098026933337,1.134726759267043
RLE_PEAKS,3865,63,3585,2135,0.01603869653767821,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1283164713740619,0.7218645006845713,1.087414913995712,1.1576142401211418
LIB_BINS,3219,358,3290,2781,0.100083869164104,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1093336519306232,1.055044565287087,0.915074196100277,0.9205475866820128
TMM_BINS,3221,345,3303,2779,0.09674705552439708,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1041947064254583,1.053542833098862,0.9171461933536571,0.9240577619561394
RLE_BINS,3210,345,3303,2790,0.0970464135021097,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1076664543886519,1.0617205239593999,0.9196871289999647,0.9264554150984969
DBA_NORM_OFFSETS_ADJUST,3789,206,3442,2211,0.05156445556946183,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
MAnorm2,3313,100,3548,2687,0.02929973630237328,9609,6000,0.9935,0.9606,3.1220730565095225e-4,1,0.6000000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA
Oracle,3797,53,2990,2703,0.013766233766233767,9490,6500,0.9918461538461538,0.9481,9.483667017913594e-4,1,0.6500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8953133812135794,0.8521322816283478,1.3692861666570315,0.9572462765693353
LIB_PEAKS,4445,281,2762,2055,0.05945831570038087,9490,6500,0.9918461538461538,0.9481,9.483667017913594e-4,1,0.6500000000000001,TRUE,FALSE,FALSE,TRUE,0.75,A,0.05,1.088611384141082,1.0432566912059318,1.078775104398603,0.7893568202543834
