technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condB_rep1,condB_rep2
LIB_BINS,651,24,7900,1349,0.035555555555555556,9923,2000,0.9995,0.9919,4.031039000302328e-4,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0042584836763777,0.9918940532703072,1.0224608117146254,0.9813866513386895
TMM_BINS,627,23,7901,1373,0.03538461538461538,9923,2000,0.9995,0.9919,4.031039000302328e-4,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9983385253575904,0.9856072607396942,1.0285564565405054,0.9876151748424012
RLE_BINS,626,23,7901,1374,0.03543913713405239,9923,2000,0.9995,0.9919,4.031039000302328e-4,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9997031786415033,0.9878854595688443,1.0285912008961224,0.9894933930113677
DBA_NORM_OFFSETS_ADJUST,634,39,7885,1366,0.05794947994056464,9923,2000,0.9995,0.9919,4.031039000302328e-4,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,339,20,7904,1661,0.055710306406685235,9923,2000,0.9995,0.9919,4.031039000302328e-4,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,863,52,7327,1637,0.05683060109289618,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.977376111507102,0.8609027719363542,0.923843009935166,1.2864295178321632
LIB_PEAKS,903,48,7331,1597,0.050473186119873815,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9705196513032774,0.8602914097063876,0.9203880383028645,1.2488009006874705
TMM_PEAKS,668,54,7325,1832,0.07479224376731301,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9196749823833036,0.8207378772256578,0.9690308300752951,1.3120115101288596
RLE_PEAKS,640,52,7327,1860,0.07514450867052024,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.933055300100053,0.8371383341582215,0.9958324535985188,1.3369149092579855
LIB_BINS,1200,58,7321,1300,0.046104928457869634,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.994981173544061,0.9817627310162421,0.9890619725893361,1.0341941228503608
TMM_BINS,1169,59,7320,1331,0.04804560260586319,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9896178814999221,0.9765722998604466,0.9956680302803798,1.0383899513400567
RLE_BINS,1146,57,7322,1354,0.04738154613466334,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9893034438434299,0.9782316090281948,0.996031386347409,1.039158721395801
DBA_NORM_OFFSETS_ADJUST,785,39,7340,1715,0.04733009708737864,9875,2500,0.9984,0.9869,6.075949367088608e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,466,28,7351,2034,0.05668016194331984,9875,2500,0.9984,0.987,5.063291139240507e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,1127,50,6868,1873,0.04248088360237893,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0432160723454884,1.0213605648788964,0.9208880580317814,1.0191539778175105
LIB_PEAKS,1120,49,6869,1880,0.041916167664670656,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0366549700603922,1.0200802663577966,0.9240358847891406,1.0192288787926709
TMM_PEAKS,764,47,6871,2236,0.05795314426633785,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9718885667767151,0.9550508133844031,0.9840268989081047,1.0903833615505545
RLE_PEAKS,763,45,6873,2237,0.055693069306930694,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9855086440947153,0.9675489392305678,0.9956083722827169,1.102926663062368
LIB_BINS,947,40,6878,2053,0.040526849037487336,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0048442328532157,1.0023256290562303,0.9889161374799922,1.0039140006105618
TMM_BINS,890,41,6877,2110,0.04403866809881848,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.99735810914414,0.9943592101254378,0.9971321364613195,1.0111519350066058
RLE_BINS,914,40,6878,2086,0.041928721174004195,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9974720390242617,0.9947530360080445,0.9975509629553874,1.0141935488559068
DBA_NORM_OFFSETS_ADJUST,1003,45,6873,1997,0.042938931297709926,9914,3000,0.9986666666666667,0.9907,7.060722211014727e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,711,52,6866,2290,0.06815203145478375,9915,3000,0.999,0.9908,7.060010085728693e-4,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,1210,35,6178,2290,0.028112449799196786,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8699618121821374,1.1952955122187567,0.9880835110759026,0.9732644712508934
LIB_PEAKS,1181,33,6180,2319,0.027182866556836903,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8698351898857988,1.171715195754408,0.9847190035143295,0.9737306108454636
TMM_PEAKS,743,34,6179,2757,0.043758043758043756,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8130346660979852,1.0706863871612438,1.065003259872818,1.0541147644178777
RLE_PEAKS,735,34,6179,2765,0.044213263979193757,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8266479393471822,1.0881495635498253,1.0778062026834554,1.074727190506405
LIB_BINS,993,18,6195,2507,0.017804154302670624,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9861418383433673,1.0185671642828091,0.9973366009787551,0.9979543963950684
TMM_BINS,944,21,6192,2556,0.021761658031088083,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9813337303448749,1.009487258303387,1.0037305390218383,1.0054183403992465
RLE_BINS,923,21,6192,2577,0.022245762711864406,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9822743387108278,1.0073736809323424,1.0044021303729247,1.0062073813157608
DBA_NORM_OFFSETS_ADJUST,1013,29,6184,2487,0.02783109404990403,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
MAnorm2,889,90,6123,2611,0.09193054136874361,9698,3500,0.9957142857142857,0.9689,9.28026397195298e-4,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
Oracle,1387,42,5754,2613,0.02939118264520644,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1126778047984944,0.9191664253260649,0.8912145913547557,1.0971200054260366
LIB_PEAKS,1424,44,5752,2576,0.02997275204359673,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0937753847362068,0.9272538807155722,0.897794931308342,1.0811758032398788
TMM_PEAKS,759,46,5750,3241,0.05714285714285714,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9891836506367636,0.8456151239546137,0.9979681337727588,1.1793261439452063
RLE_PEAKS,757,44,5752,3243,0.05493133583021224,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0020963016599933,0.8569550500777234,1.0116488310312792,1.195160304701756
LIB_BINS,1234,25,5771,2766,0.019857029388403495,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0123448189613176,0.9907839665045401,0.9854957896985442,1.011375424835598
TMM_BINS,1161,27,5769,2839,0.022727272727272728,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0025446631688097,0.9828181604184708,0.9948512172192114,1.019857670074136
RLE_BINS,1187,27,5769,2813,0.022240527182866558,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.002829810447478,0.9851793871066551,0.99559953656955,1.0211710613405316
DBA_NORM_OFFSETS_ADJUST,1260,37,5759,2740,0.028527370855821126,9780,4000,0.996,0.9769,0.0011247443762781187,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA
