technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
Oracle,237,36,9475,263,0.13186813186813187,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8419469810816773,0.7910254885693275,0.8276035027391588,1.1334446254620156,1.2606853494755998,1.1316577820624347,1.1268845698109449,0.9956367037345056
LIB_PEAKS,233,38,9473,267,0.14022140221402213,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8394315434563498,0.7895119188487943,0.8201088177985096,1.1000542090314938,1.233510399853811,1.119863143609881,1.1115274342975525,0.9859925331036078
TMM_PEAKS,257,36,9475,243,0.12286689419795221,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8472752322349313,0.7959624173228816,0.8288237727354253,1.1064178573836627,1.223381023318343,1.112167410160694,1.1024369934858,0.9757689439155829
RLE_PEAKS,252,37,9474,248,0.12802768166089964,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8676702043175535,0.8155398310708878,0.8510162785674108,1.133444353606971,1.2599296113974905,1.1441218262471087,1.1308601289494742,1.0002578995531062
LIB_BINS,406,992,8519,94,0.709585121602289,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0601151467046261,1.0543056125897434,1.0571654841267228,1.0918291272906742,0.9479326217706981,0.9353887595865041,0.9347041253024119,0.9185591226286193
TMM_BINS,408,1025,8486,92,0.7152826238660154,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0624139186644115,1.055276542605077,1.0584634209877277,1.0924702284302725,0.9467998409105349,0.9339146248811042,0.9331960241565639,0.9180881167470939
RLE_BINS,409,1035,8476,91,0.7167590027700831,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0665601613873852,1.0605286063726913,1.0630806811560407,1.0977180160946203,0.9480953066261885,0.9392346182744,0.9366180969928746,0.921178483494137
DBA_NORM_OFFSETS_ADJUST,189,36,9475,311,0.16,500,10011,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,31,2,9356,469,0.06060606060606061,497,9855,500,1,0.05,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,535,53,8955,465,0.09013605442176871,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.2074125591028837,0.7920876771595382,1.095443912403317,1.0999856302191031,1.2978541133261856,0.730964863215024,1.0531628303428244,0.8685123413404713
LIB_PEAKS,471,64,8944,529,0.11962616822429907,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1396566718630632,0.7881572988361732,1.0469083643346588,1.049035040858722,1.2769248989396607,0.7593597402445577,1.056925702034524,0.8830322828886408
TMM_PEAKS,515,60,8948,485,0.10434782608695652,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.155141771611726,0.7958064200657539,1.0610288427050079,1.0679422365962496,1.2561724243378245,0.7489213993198562,1.043406226839083,0.8730979485908152
RLE_PEAKS,512,60,8948,488,0.1048951048951049,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.189937247047127,0.8163186997941463,1.088446715574982,1.0970934509004444,1.288360167992612,0.7754163879701388,1.077241566578556,0.9033303590844832
LIB_BINS,551,34,8974,449,0.05811965811965812,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0961810279590416,1.0608223820688205,1.0873329871396258,1.0854494198584386,0.9464308355202437,0.8935382002747235,0.9248795217050496,0.905365625474057
TMM_BINS,539,40,8968,461,0.0690846286701209,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0958722194952002,1.0610762640764382,1.0883431538254036,1.0871562620209365,0.9464134906654665,0.8931049179112376,0.9242342277449551,0.9042291237244919
RLE_BINS,539,41,8967,461,0.0706896551724138,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1018313658584153,1.0674093595003291,1.0934545567380478,1.0917021840227348,0.9508739590479603,0.8965885470609927,0.929487231626536,0.908773067365153
DBA_NORM_OFFSETS_ADJUST,428,60,8948,572,0.12295081967213115,1000,10008,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,73,4,8824,927,0.05194805194805195,981,9809,1000,1,0.1,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,788,124,8383,712,0.13596491228070176,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9312163002535668,1.354958830079019,1.1522874989300012,0.8991857274771075,1.034018180632467,0.9543855144292988,0.8267284289185887,0.9375580995537462
LIB_PEAKS,687,78,8429,813,0.10196078431372549,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8820659689671791,1.240234031745872,1.0709540329538643,0.856938049704692,1.0821111847930538,1.005017782235046,0.8815391500683061,0.9811397995319868
TMM_PEAKS,758,65,8442,742,0.07897934386391252,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.8988818524006854,1.2601186361895382,1.089917732214752,0.8666083061978916,1.0650158047476028,0.9895640558559611,0.8686015199243236,0.964255080247733
RLE_PEAKS,759,60,8447,741,0.07326007326007326,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9147306256867631,1.2842688485748301,1.106188562516259,0.8876984013904057,1.0886087869046102,1.0130722523201188,0.8906367564344858,0.9864175115760169
LIB_BINS,266,297,8210,1234,0.5275310834813499,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9059433572225365,0.948057683060221,0.9283656558923608,0.9026905234114281,1.0905774968063893,1.0801605023053982,1.0664849354916197,1.0777198458100465
TMM_BINS,267,308,8199,1233,0.5356521739130434,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9065030292224885,0.947974139020013,0.9269676791998596,0.9026541299258496,1.0902053921696886,1.0798794464722132,1.0679232567282988,1.0780125725419532
RLE_BINS,264,303,8204,1236,0.5343915343915344,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9107256954501773,0.9514787767364279,0.9317361257179604,0.9061896889137522,1.0956240301024205,1.0849379120406772,1.072920748458234,1.0830734845042462
DBA_NORM_OFFSETS_ADJUST,667,67,8440,833,0.09128065395095368,1500,10007,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,149,7,8362,1351,0.04487179487179487,1482,9851,1500,1,0.15000000000000002,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1308,85,7928,692,0.061019382627422826,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.1244143601317032,0.9203537140041286,1.1269014963467945,0.9775953297786548,0.9745880909807328,0.7889331776032206,0.9497111951521194,1.2012154122103107
LIB_PEAKS,845,112,7901,1155,0.11703239289446186,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.03270188922859,0.855702941759791,1.035253751349241,0.8983933565627402,1.0470854376868848,0.8568812752863794,1.015617843873494,1.2583635042528798
TMM_PEAKS,984,103,7910,1016,0.09475620975160993,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0515390737135437,0.874084214219964,1.0535848086445123,0.9187098345326636,1.0248749195725406,0.8418273868410409,0.9965925478410426,1.2320049185031674
RLE_PEAKS,971,99,7914,1029,0.09252336448598131,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0686374992017116,0.8881247832126555,1.0773125936414802,0.9382822920843862,1.051487326850908,0.8632233159786348,1.0189513838039044,1.2574961030153626
LIB_BINS,398,219,7794,1602,0.3549432739059968,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9229862331795512,0.9028094415552715,0.9244247391360426,0.9075078152681765,1.0871971097992263,1.0637059629233796,1.0822297266317713,1.109138971506581
TMM_BINS,400,219,7794,1600,0.35379644588045234,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9223933348034452,0.9026937406451987,0.9256114243705095,0.9070481764574072,1.0870839615529002,1.0637063505789803,1.0822448692941533,1.1092323628178127
RLE_BINS,396,216,7797,1604,0.35294117647058826,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9262735992039799,0.9076632161489377,0.9289488189051343,0.9122031200230463,1.0926500482921764,1.0693635615194053,1.08928252086055,1.1136780563225204
DBA_NORM_OFFSETS_ADJUST,825,102,7911,1175,0.11003236245954692,2000,10013,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,190,7,7870,1810,0.03553299492385787,1969,9846,2000,1,0.2,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1578,125,7382,922,0.07339988256018791,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9458268868569892,1.301673425359341,0.9283517586221096,1.2014325513819275,1.1882385235237234,0.978359990202598,0.817189603001868,0.7665653811239578
LIB_PEAKS,931,256,7251,1569,0.21566975568660487,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8767090084951504,1.1703047794936106,0.8680342686473316,1.0953883280927472,1.2496806689332696,1.0345035625886696,0.8761680447629925,0.8292113389862287
TMM_PEAKS,1171,161,7346,1329,0.12087087087087087,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8974145736780865,1.201772996348467,0.8855801115396058,1.1146688387526973,1.2115322620810332,1.0145825792421266,0.8599152457410869,0.8142838182854162
RLE_PEAKS,1149,168,7339,1351,0.1275626423690205,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.9183917110861728,1.2264509464368736,0.9033088437660096,1.1431703226152696,1.253200595382672,1.0448026071332834,0.8880569387222246,0.835732297847433
LIB_BINS,1458,47,7460,1042,0.03122923588039867,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0671231668431622,1.0991968381950314,1.0633975029847709,1.0904010294269726,0.9493482152896315,0.9236404306554407,0.905478744488827,0.9014140721161639
TMM_BINS,1460,47,7460,1040,0.031187790311877902,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0669076149285164,1.1015157884570672,1.064913551864784,1.0912330413386462,0.9460867580042577,0.9222130442847325,0.9054593692956951,0.9022406302624312
RLE_BINS,1461,47,7460,1039,0.03116710875331565,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0724895794009197,1.10621613732504,1.0717758047094357,1.0963478647188136,0.9509116006718478,0.927007164421431,0.9103343911662598,0.905057680671093
DBA_NORM_OFFSETS_ADJUST,912,204,7303,1588,0.1827956989247312,2499,10006,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,225,15,7362,2275,0.0625,2471,9848,2500,1,0.25,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1907,150,6863,1093,0.07292173067574137,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.44586345355551,0.7562028294680812,0.8497288892115717,1.1860805452870382,1.0019145520460089,0.992027300842832,0.980099787381132,0.931569480028324
LIB_PEAKS,1058,277,6736,1942,0.20749063670411985,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.2766370551439505,0.7097201693659707,0.7863400134664786,1.05100864854933,1.0688541747827978,1.0615120366827806,1.0500969284101995,0.9958309735984919
TMM_PEAKS,1415,190,6823,1585,0.11838006230529595,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.3051127048645654,0.7266221321257135,0.805685156196028,1.0768522421706939,1.045086937274921,1.0371194370021752,1.0232644864559157,0.9736042140796931
RLE_PEAKS,1410,179,6834,1590,0.11264946507237256,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.335487142907385,0.7458875406323641,0.8280270302439161,1.1028470125148302,1.0788289883570374,1.067768910041851,1.0556277011166213,1.014028912652125
LIB_BINS,1946,92,6921,1054,0.045142296368989206,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.111910320369981,1.0489366011830734,1.0564726206680166,1.0863838578371892,0.9257629261279308,0.9269409225752943,0.924732474143933,0.9188602770945818
TMM_BINS,1943,92,6921,1057,0.04520884520884521,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.1129667103823884,1.0495673810635089,1.0581327481410083,1.0886272701106523,0.9239152025726901,0.9250782529658134,0.923572348274089,0.9189346071580806
RLE_BINS,1948,92,6921,1052,0.045098039215686274,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.11703975796125,1.056424177071144,1.0628019990292912,1.093338486914265,0.9287288412019691,0.9301950018963013,0.9271202611560275,0.9226180273374147
DBA_NORM_OFFSETS_ADJUST,1050,239,6774,1950,0.18541505042668735,3000,10013,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,343,32,6852,2657,0.08533333333333333,2961,9845,3000,1,0.3,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2366,198,6309,1134,0.07722308892355695,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.4094339223861605,0.9013262893205098,1.1922436001600067,1.2382837359188166,0.8012762143994976,0.8344302303465857,0.8426317810194229,0.9464070289774305
LIB_PEAKS,1113,325,6182,2387,0.22600834492350486,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2154919590217261,0.8097946210856652,1.0429944426668578,1.0788287762234037,0.9119241951368403,0.9374488786350734,0.9551927968508672,1.0483243303795662
TMM_PEAKS,1368,250,6257,2132,0.15451174289245984,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.241481354795019,0.8244756623640155,1.0651318947633788,1.1043969977488863,0.8953426391783857,0.9160115751820853,0.9322759271627372,1.029848125713529
RLE_PEAKS,1375,239,6268,2125,0.14807930607187111,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2578212234274078,0.8426048353992354,1.0871040304347814,1.1240962788050473,0.9126399508683458,0.9398457648762049,0.9555024551896683,1.0544758945209
LIB_BINS,580,1418,5089,2920,0.7097097097097097,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9450409875181751,0.8976622866002297,0.923982419393824,0.9276795981182656,1.0693374426371833,1.073609544962723,1.0766602966784993,1.0860274240911
TMM_BINS,578,1422,5085,2922,0.711,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9444696898182008,0.8979560162277991,0.9237121725174181,0.9274560400852896,1.0700068610707039,1.0724071476316925,1.0772733601197417,1.0868276856990453
RLE_BINS,578,1415,5092,2922,0.7099849473156046,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9485921613931402,0.9020913550153346,0.9275533268350794,0.9316132387996452,1.0748897795210612,1.078773136358555,1.0819138462640265,1.0910230345679726
DBA_NORM_OFFSETS_ADJUST,1043,284,6223,2457,0.21401657874905802,3500,10007,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,376,11,6361,3124,0.028423772609819122,3440,9812,3500,1,0.35000000000000003,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,2734,161,5845,1266,0.05561312607944732,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2246552361340086,1.0567965440594225,1.0497344470276695,0.9891688274969348,0.8205942767698222,0.9989054371520012,0.8376124813600592,1.0837993858916746
LIB_PEAKS,1155,402,5604,2845,0.2581888246628131,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0561820882685686,0.9244779241351218,0.9177980745494939,0.8701668566763169,0.938484848220524,1.1279961410740968,0.952552831260091,1.2123412358157868
TMM_PEAKS,1402,291,5715,2598,0.17188422917897223,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.0754082959243918,0.942839144886139,0.9377146199588194,0.8856149003403246,0.9239860787815806,1.1058639078654147,0.9350023838092885,1.185024779036891
RLE_PEAKS,1364,296,5710,2636,0.1783132530120482,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.089604398893379,0.9586448251113824,0.9473742788206589,0.9005309118814062,0.939015916588206,1.1259955508692125,0.9536211802387562,1.2102854545018054
LIB_BINS,854,497,5509,3146,0.36787564766839376,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9259362150377489,0.910012979093627,0.9108459033936189,0.9048642536729399,1.0707000384008805,1.0957301407860218,1.0755437113564488,1.1063667582587142
TMM_BINS,846,499,5507,3154,0.37100371747211897,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9247641135947671,0.9103468772031063,0.9099191158477238,0.9051355140076047,1.0733980816959683,1.0957835722820382,1.0767170039147274,1.1041146380578104
RLE_BINS,847,495,5511,3153,0.36885245901639346,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9297261432651778,0.9154290895967986,0.9157147667353815,0.9102125226896922,1.077087540075005,1.1006944671007195,1.0820601585849108,1.112193756023162
DBA_NORM_OFFSETS_ADJUST,1040,373,5633,2960,0.2639773531493277,3999,10005,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,431,23,5860,3569,0.05066079295154185,3939,9822,4000,1,0.4,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3143,175,5332,1357,0.052742616033755275,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.228467286293761,1.3932795690023525,1.26864892056992,1.238787991733188,0.7878585752415562,0.5677719956109494,0.740322725245703,1.1225776187102
LIB_PEAKS,1397,457,5050,3103,0.2464940668824164,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0515824568862446,1.182517635739328,1.0788762126780627,1.060160494420816,0.8867581114827207,0.6641590818645134,0.836830382058185,1.2391156248701294
TMM_PEAKS,1587,356,5151,2913,0.18322182192485847,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0692704389266547,1.2043671356102559,1.0934715737510423,1.0820017605958527,0.873870354131279,0.6556891352775819,0.8239638465617489,1.2074959417367899
RLE_PEAKS,1540,361,5146,2960,0.1899000526038927,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0999011423833465,1.235408789306374,1.1334649605415714,1.1070240955579036,0.8991999674214705,0.6778335583411844,0.8518155746398339,1.2526029874946232
LIB_BINS,836,254,5253,3664,0.23302752293577983,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0839978899875702,1.1023677484788934,1.0891811149301722,1.0868119592368186,0.9072260372620499,0.881041597664078,0.9007729923444386,0.9486006600959792
TMM_BINS,832,248,5259,3668,0.22962962962962963,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.085681322450521,1.1034323382706444,1.0898366040598495,1.0879209222483945,0.9067168390688437,0.8817905148714742,0.9004620012046446,0.9447368534267595
RLE_BINS,832,248,5259,3668,0.22962962962962963,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0919644047131465,1.1099520694725167,1.0957116667114268,1.091988331898966,0.9136859842065783,0.8853218186873351,0.9051606884283143,0.9514075411170619
DBA_NORM_OFFSETS_ADJUST,1363,352,5155,3137,0.20524781341107873,4500,10007,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,548,42,5365,3952,0.0711864406779661,4434,9841,4500,1,0.45,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3615,175,4838,1385,0.04617414248021108,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.065224912850596,1.3277492880055064,1.104883073772233,1.216762377947919,0.9307289611391252,0.8333307597889306,0.8556031187640646,0.7925150437683948
LIB_PEAKS,1384,442,4571,3616,0.2420591456736035,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9163152773954837,1.1175497256209301,0.9459894731463458,1.0301050519519215,1.0760916443125403,0.9812301039164597,1.0001970289216167,0.9325216947347017
TMM_PEAKS,1457,382,4631,3543,0.2077215878194671,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9258853695349556,1.128820532227935,0.9566530757061559,1.0398151737730053,1.0648154685749727,0.9696518433415814,0.9897319252035056,0.9250042518299156
RLE_PEAKS,1472,369,4644,3528,0.200434546442151,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9417848445879731,1.1442959755000353,0.9753433439371574,1.0608734662369868,1.0792291652839805,0.9874529350469116,1.001603094823736,0.9346810615881477
LIB_BINS,881,1310,3703,4119,0.5979005020538567,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9114289290700005,0.934748250877291,0.9129475965432129,0.925192972875118,1.089396116239966,1.0778434214148374,1.078909498746788,1.0695332142327865
TMM_BINS,879,1318,3695,4121,0.5999089667728721,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9108586989206017,0.9329954056893264,0.9128697230038876,0.9250583248106923,1.0900442304960614,1.0775799953037828,1.0801005168262305,1.0709031275976721
RLE_BINS,880,1320,3693,4120,0.6,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9141279441432597,0.9393087615063218,0.9174680012265138,0.928516843750637,1.0950136398081267,1.0814161680027428,1.086803317878263,1.075466762619687
DBA_NORM_OFFSETS_ADJUST,1303,387,4626,3697,0.22899408284023667,5000,10013,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,665,50,4876,4335,0.06993006993006994,4899,9825,5000,1,0.5,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3958,159,4349,1542,0.0386203546271557,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.4859132898535978,1.4256677282920236,1.058020244567791,0.9044107547547744,0.7062866740585968,0.7626881384634117,0.8627778489167055,1.061454853981003
LIB_PEAKS,1403,427,4081,4097,0.23333333333333334,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2087048530910873,1.1699273151587435,0.8955259097587188,0.768092405420302,0.8400454211130753,0.9011132228159984,1.0022212841418747,1.2143695885002
TMM_PEAKS,1454,387,4121,4046,0.2102118413905486,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2183932977325194,1.178297695708838,0.8997351321969027,0.7732573296809252,0.8343674375970324,0.8967649320668583,0.9953254722702702,1.2047170944700067
RLE_PEAKS,1449,379,4129,4051,0.20733041575492342,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,1.2491784578308782,1.2108116106017914,0.9269783084806786,0.7921738594701231,0.8544569680572766,0.9232766642403669,1.021742123785456,1.2339260958163067
LIB_BINS,794,909,3599,4706,0.5337639459776864,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.943457698073265,0.9386039933012492,0.9064610491483841,0.8935951326067326,1.06218409235927,1.0698686867622391,1.0801377778790062,1.105691569869854
TMM_BINS,792,924,3584,4708,0.5384615384615384,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9423408632236984,0.9366756152210384,0.9046808890678999,0.894461556000726,1.0636352714392292,1.070869601364419,1.081899976050231,1.1060313305726377
RLE_BINS,793,917,3591,4707,0.5362573099415204,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,0.9477717450235718,0.942240773436023,0.9098875166635717,0.8981761272331473,1.0682336326159056,1.0756834493457854,1.0865204678632991,1.110642502709104
DBA_NORM_OFFSETS_ADJUST,1376,370,4138,4124,0.21191294387170675,5500,10008,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,652,44,4375,4848,0.06321839080459771,5410,9829,5500,1,0.55,FALSE,FALSE,FALSE,TRUE,0.75,B,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,4277,158,3852,1723,0.03562570462232244,6000,10010,6000,1,0.6000000000000001,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,1.0211726979604656,1.056345188270017,1.1425429630736297,1.2518124861329116,0.6065531099931831,0.9734397813124576,1.1030990722168086,0.9951548960807144
LIB_PEAKS,1495,575,3435,4505,0.2777777777777778,6000,10010,6000,1,0.6000000000000001,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8645414842455735,0.8898825251679974,0.9535095103509075,1.040536132536048,0.7260286974646939,1.114395692437519,1.265947883003473,1.145158074793788
TMM_PEAKS,1588,540,3470,4412,0.25375939849624063,6000,10010,6000,1,0.6000000000000001,FALSE,FALSE,FALSE,TRUE,0.75,A,0.05,0.8697996210315376,0.8992932706644654,0.9643756395337503,1.039837831813178,0.7237571117622614,1.1067808093027223,1.2495214412340687,1.1403669145912105
