technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condB_rep1,condB_rep2,condB_rep3,condB_rep4
Oracle,3225,194,5816,775,0.05674173735010237,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0164693899478303,0.8453648874952198,0.8919448724922584,0.9709214333612513,1.0385052741829688,0.8097980185928714,1.437374034456266,1.1116912228200746
LIB_PEAKS,3759,918,5092,241,0.19627966645285438,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.1543350279347269,0.9647259549458714,1.0210123351389087,1.0954719281029786,0.886540110589376,0.7174492951491307,1.2094860244571723,0.9509793236818352
TMM_PEAKS,3417,201,5809,583,0.05555555555555555,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0268507644217366,0.8661835550625847,0.9148650090315352,0.9857507178963383,0.9929646176699984,0.8033705533274308,1.3488819610388671,1.0557585262741225
RLE_PEAKS,3466,217,5793,534,0.05891935921802878,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0576174345452902,0.9007309592750676,0.9395193408472248,1.0162487825629256,1.0082278197584913,0.8167762457627353,1.3558785364509325,1.0746188994241888
LIB_BINS,3555,286,5724,445,0.07445977609997396,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0221550902054914,0.9960914470272761,1.0037374932231469,1.0111555253307372,0.9850981776234666,0.9620343263504265,1.0264389614499296,0.9932889787895255
TMM_BINS,3530,261,5749,470,0.0688472698496439,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0147684579952798,0.9910971738082398,0.9976989393773804,1.0052487974371127,0.990411865509545,0.9698877712590013,1.031911006848429,0.9986127553971097
RLE_BINS,3541,263,5747,459,0.06913774973711882,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,1.0158365546265704,0.9955395940625815,1.0001852454571971,1.0080416748155756,0.9898579423090396,0.9691294622519725,1.0300066316355003,0.9988397657341168
DBA_NORM_OFFSETS_ADJUST,3706,840,5170,294,0.1847778266608007,4000,10010,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,3198,110,5773,802,0.03325272067714631,3945,9828,4000,1,0.4,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,3598,184,5324,902,0.048651507139079855,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.6115864245435053,0.9532465333800796,1.124341140894314,1.0160368424240072,1.1339056655771256,1.181278261404884,1.4365365929338971,0.7803394080250509
LIB_PEAKS,4262,992,4516,238,0.18880852683669586,4499,10007,4500,1,0.45,TRUE,TRUE,FALSE,TRUE,0.75,FALSE,0.05,0.7227178894424113,1.0808224793290766,1.2571041873622093,1.1457212388890325,0.9450295615437736,0.9865468202414408,1.1856062424526665,0.6764515807393894
