"technique","true_positives","false_positives","true_negatives","false_negatives","FDR","n_true_do_called","n_consensus_peaks","n_true_do","it","prop.do","symmetry","constant.background","equal.DNA.bind","equal.lib.size","prop.consensus","more.background.cond","FDR.threshold","condA_rep1","condA_rep2","condA_rep3","condA_rep4","condA_rep5","condA_rep6","condA_rep7","condA_rep8","condA_rep9","condA_rep10","condB_rep1","condB_rep2","condB_rep3","condB_rep4","condB_rep5","condB_rep6","condB_rep7","condB_rep8","condB_rep9","condB_rep10"
"Oracle",437,58,9440,63,0.117171717171717,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,0.949234213271734,1.02453541028797,1.06458664624696,1.04447637686215,1.12047200908343,1.1181940247567,1.39487250259818,0.902411704386687,0.832659347290929,1.09168453739818,1.11239247916999,0.915461731998949,1.3048815419744,0.681004318918162,1.14627923958844,0.987205328350927,0.943882605574133,0.850208309850059,0.68657115534686,1.14327862282044
"LIB_PEAKS",442,59,9439,58,0.117764471057884,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,0.945948997256833,1.01435837825123,1.05461602863604,1.02753105553344,1.10104487119881,1.09643114498106,1.35231071232555,0.906622981761469,0.842992674398407,1.07655567469657,1.08755927838122,0.905417545778565,1.256122965849,0.696317073044976,1.10455983718436,0.962723759054327,0.926373997003478,0.845131523199931,0.692108714679881,1.10527278678487
"TMM_PEAKS",430,61,9437,70,0.124236252545825,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,0.942329994415108,1.01172526471549,1.04707186368225,1.0169890897528,1.09773891732325,1.08929047800714,1.33923587933694,0.90006957687751,0.833723255433604,1.0650912725154,1.09661431142116,0.907651442632918,1.25948116248032,0.703912913224879,1.11188594189802,0.966259615080189,0.931378514588536,0.855971230116334,0.698578433171007,1.11661506136016
"RLE_PEAKS",429,60,9438,71,0.122699386503067,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,0.969723379337953,1.03934861654337,1.07846873263779,1.05571223736636,1.13369779305802,1.11977979964491,1.37977283458543,0.923363492824401,0.865467829399267,1.09693140480801,1.12889495807369,0.942646222015135,1.30183463078321,0.725221111419298,1.14962803718599,0.999123561370926,0.966432967559359,0.88127578133446,0.723570334745728,1.14858583453462
"LIB_BINS",456,60,9438,44,0.116279069767442,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,1.07515881715852,1.08099592019326,1.08614188502395,1.08300089093817,1.09270434819633,1.09173436460738,1.12120415721893,1.06922864494986,1.06272448581251,1.08879200259123,0.928557304587078,0.907522947006059,0.950099015913896,0.884561478105789,0.932611245705815,0.915747980518884,0.912118101667335,0.901407541791703,0.882517939784914,0.933170928228394
"TMM_BINS",455,58,9440,45,0.113060428849903,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,1.07681584299957,1.0821393279607,1.08556523685892,1.08153994362121,1.09256715616028,1.0893336517189,1.11864806233599,1.06874755775354,1.06174599160264,1.0868806501211,0.928929983421048,0.907168685134229,0.950911431833224,0.884953530111081,0.933560501011857,0.91610200033593,0.913547558506762,0.901580133108673,0.883332341286174,0.934692328525876
"RLE_BINS",455,58,9440,45,0.113060428849903,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,1.08248874714681,1.08692335875609,1.09047679289642,1.08843257885215,1.09834466189033,1.09624733799334,1.12585174870174,1.07400774649712,1.07056532020099,1.09278389551534,0.932833575634948,0.912912467070885,0.954161895903128,0.890422577019502,0.939239405468673,0.922122908689747,0.919231259144241,0.908287661260627,0.888643425258136,0.938786567252541
"DBA_NORM_OFFSETS_ADJUST",418,54,9444,82,0.114406779661017,500,9998,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAnorm2",404,24,9070,96,0.0560747663551402,486,9580,500,1,0.05,FALSE,FALSE,TRUE,TRUE,0.75,"A",0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oracle",935,84,8916,65,0.0824337585868499,1000,10000,1000,1,0.1,FALSE,FALSE,TRUE,TRUE,0.75,"B",0.05,0.880204022580612,1.28443855008341,0.956548469475542,1.34221062759567,0.78166010770329,1.02343281109338,0.965418453077041,1.00523024861776,0.841934770472252,0.840696516923214,0.982722521805963,0.965044764078152,0.880175821080211,1.25106875603239,0.937572731951642,1.11952719428479,1.06686517422017,0.891865321895088,0.890640345513064,1.34964567103964
