technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_true_do_called,n_consensus_peaks,n_true_do,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condA_rep4,condA_rep5,condA_rep6,condA_rep7,condA_rep8,condA_rep9,condA_rep10,condB_rep1,condB_rep2,condB_rep3,condB_rep4,condB_rep5,condB_rep6,condB_rep7,condB_rep8,condB_rep9,condB_rep10
LIB_PEAKS,897,80,8920,103,0.08188331627430911,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1711937944849338,0.8528423475258918,0.8609350892895197,0.9374640924008013,0.9218224438477604,1.2299143332054725,1.057470911648127,1.1727571069343221,0.7220781656224694,1.2003290286834591,0.789938200571112,1.0669479606188468,1.1034684396709713,0.9796104504965264,0.676924519456165,1.0751617440225034,0.8812291693304352,1.0879427183224653,1.1345062438733324,1.0774632399948856
TMM_PEAKS,897,81,8919,103,0.08282208588957055,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1672022884910047,0.8512430530308239,0.8612993440588437,0.9334192726944335,0.9255724358541293,1.2283869054023953,1.0614502067303244,1.169319118242805,0.7199070128285863,1.2017777608875972,0.7908555004679365,1.066033122822239,1.102844419668725,0.9787584075716059,0.6811988997651359,1.071794473996859,0.8848398094212261,1.0889194581083903,1.13616554223427,1.076264992483002
RLE_PEAKS,898,79,8921,102,0.08085977482088025,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.2150113918634233,0.8824424906920008,0.8918008908570587,0.9712884975369791,0.9526688015351156,1.2676718522764547,1.091512989937566,1.2090259804231984,0.7454915193785286,1.2361291923005466,0.8130516949904751,1.107365352397466,1.1364232850376463,1.0105135914378354,0.7020301952599054,1.103210722259534,0.915680799716754,1.1276275634823087,1.1738312536340259,1.1070340987804825
LIB_BINS,851,55,8945,149,0.06070640176600441,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0215671263279846,0.9803678750899979,0.9821423937122337,0.9920010694421804,0.9908482286010077,1.0292080936464911,1.0087982947964955,1.0208199400137636,0.9633309714465057,1.0268273414396403,0.9717476675182382,1.007923058499068,1.0144244787151164,0.9971590400634284,0.9571411721056191,1.009510878290827,0.9844334131827615,1.0129099699824449,1.0176783167616616,1.0111606703645353
TMM_BINS,850,51,8949,150,0.05660377358490566,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0216542028645599,0.9817374090698808,0.9831697584500285,0.9932744902909432,0.9921057483575073,1.0288051264492426,1.007606874716777,1.0197967943066601,0.9662349671933492,1.0262899835553676,0.9732836362455164,1.0072500580425803,1.0136296645386211,0.9967034049497433,0.9570720913306825,1.0089411603841256,0.9837355173805287,1.011404134561563,1.0169581645851782,1.0100314122951455
RLE_BINS,851,54,8946,149,0.05966850828729282,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0230235899917208,0.9831308948655559,0.9843279431783827,0.9947475643194496,0.9950716911604165,1.0309433494244868,1.010706857596644,1.0233249890202345,0.9661457876434144,1.0297150438203047,0.9762840220760266,1.009106246184494,1.0148563030306306,0.9986814478435553,0.9590898695164354,1.0118510395147784,0.9892023917610623,1.0140342910013054,1.018869996522153,1.0135906057876523
DBA_NORM_OFFSETS_ADJUST,895,80,8920,105,0.08205128205128205,1000,10000,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAnorm2,838,39,8602,162,0.04446978335233751,982,9623,1000,1,0.1,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oracle,1368,98,8401,132,0.06684856753069578,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8352682466477787,0.952753799838357,1.066972310565816,1.1980548411078953,0.719546361761207,1.157024850572036,1.0440176665410077,0.7010456932730994,0.837852200805145,1.242244103087865,1.1449167546430885,0.9505931610360444,1.0906101723186308,0.8928261068807091,1.11084173128202,0.9299229213094312,1.125383698833455,0.9876177098405072,0.90425396818212,1.4088002433563915
LIB_PEAKS,1368,103,8396,132,0.07002039428959891,1500,9999,1500,1,0.15000000000000002,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8363245069333326,0.9396748999802668,1.0472117852663818,1.1643481664290565,0.7302994105113662,1.1238242298326093,1.0319903245512694,0.7137442322165841,0.8421663352965995,1.2040725992992714,1.123041079591686,0.9402781618827877,1.0685621688646356,0.8907634424740715,1.085204565747734,0.9207012229136314,1.1067112159833876,0.97569254284704,0.8997197012617986,1.355669408116489
