technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
TMM_BINS,1521,82,6817,1479,0.051154086088583905,9896,3000,0.999,0.9896,0,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0045481421862796,1.0181248119277742,0.9893130045559804,0.9855328211563213,0.9958722604253953,1.0065398365540472
RLE_BINS,1543,80,6819,1457,0.04929143561306223,9896,3000,0.999,0.9896,0,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0060787655237,1.0209520545929056,0.9891751484044728,0.9868919205510699,0.9971293873608486,1.0087053545464035
DBA_NORM_OFFSETS_ADJUST,1695,86,6813,1305,0.04828747894441325,9896,3000,0.999,0.9896,0,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,739,22,6877,2261,0.02890932982917214,9896,3000,0.999,0.9896,0,1,0.3,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1851,84,6130,1649,0.043410852713178294,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.848808088035063,1.1426663276239624,0.8437651415834649,1.2297766242855304,1.0884802752437184,0.9128568621736488
LIB_PEAKS,1836,85,6129,1664,0.04424778761061947,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8506101072271839,1.1171989531655506,0.8496494165786241,1.1946029036078958,1.0743349214796134,0.9136036979411318
TMM_PEAKS,1831,84,6130,1669,0.04386422976501306,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8481727814796522,1.1176794393956608,0.8540635866435301,1.1955838927250595,1.071964615501364,0.912367119253325
RLE_PEAKS,1837,80,6134,1663,0.041731872717788214,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.871480069184286,1.1390634585593309,0.8663361075693843,1.215924662283662,1.0957421402057215,0.9373928098654952
LIB_BINS,1559,84,6130,1941,0.05112598904443092,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9811272381550173,1.0153660140080345,0.9833003607587572,1.020816296332962,1.0101364996132283,0.9892535911320011
TMM_BINS,1584,81,6133,1916,0.04864864864864865,9694,3500,0.9942857142857143,0.9694,0,1,0.35000000000000003,TRUE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9820841849333887,1.0149319553424683,0.985052242569505,1.017969488762903,1.0105903935975717,0.989269485046218
