technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
TMM_PEAKS,657,102,8292,843,0.13438735177865613,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9684942024243406,0.9292367740360656,0.8816623204694447,1.2003525069491658,0.8498297132293932,1.1808674692423333
RLE_PEAKS,621,105,8289,879,0.1446280991735537,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9872110992360867,0.9481060260198011,0.8962253263557378,1.2268052596789902,0.8691370810252149,1.2077062969955878
LIB_BINS,823,90,8304,677,0.09857612267250822,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0026515349910596,0.9928967612853006,0.9866806337060652,1.022308832191662,0.9742899573494964,1.0211722804764156
TMM_BINS,805,82,8312,695,0.09244644870349493,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9973411624066535,0.9893715439965619,0.983612683717465,1.0257490818196848,0.9790374817829115,1.0250200078275558
RLE_BINS,804,81,8313,696,0.09152542372881356,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0013701476668753,0.9913569300866695,0.9849756287557725,1.026671523647808,0.9811338052321884,1.025174897221944
DBA_NORM_OFFSETS_ADJUST,704,85,8309,796,0.10773130544993663,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,406,20,8374,1094,0.046948356807511735,9890,1500,0.9973333333333333,0.989,0,1,0.15000000000000002,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1075,66,7462,925,0.057843996494303246,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0805753110546985,1.1496515776804912,1.1468770212190376,0.8189849331659982,1.0428470871757105,0.8217984615437562
LIB_PEAKS,1055,61,7467,945,0.05465949820788531,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0717622049871947,1.1208738110612118,1.1284569007422025,0.8255686228987253,1.0268491580390764,0.8264893022715896
TMM_PEAKS,729,59,7469,1271,0.07487309644670051,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0285971399087432,1.070910242854884,1.0736965223987767,0.8659515095150174,1.0722890728087406,0.8648719615645197
RLE_PEAKS,732,59,7469,1268,0.07458912768647281,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0513139251245958,1.0965735139982364,1.093871404906509,0.8848094440579957,1.0935206386382117,0.8846852820170712
LIB_BINS,430,99,7429,1570,0.18714555765595464,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0091774043265922,1.0128254779048869,1.01438169937283,0.9797312843139419,1.0037295319938067,0.980154602087942
TMM_BINS,421,102,7426,1579,0.1950286806883365,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0035199169517313,1.0059664604053178,1.0078888456775414,0.9856154578438593,1.0092452851360545,0.987405247185014
RLE_BINS,421,101,7427,1579,0.19348659003831417,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0059109531830928,1.0089880064553598,1.0096352373841297,0.987180849725536,1.0105437194549438,0.988380041016422
DBA_NORM_OFFSETS_ADJUST,979,54,7474,1021,0.05227492739593417,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,501,19,7509,1499,0.03653846153846154,9502,2000,0.987,0.9502,0,1,0.2,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1382,69,6967,1118,0.04755341144038594,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7104845123276196,1.292282318397775,0.9537470333442926,0.7806277432924167,1.0543556798927447,1.38747018228733
LIB_PEAKS,1388,81,6955,1112,0.05513955071477195,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.710603027038779,1.2391641617222022,0.9335411242642105,0.7840956660461121,1.0163328630172297,1.3162631579114659
TMM_PEAKS,978,122,6914,1522,0.11090909090909092,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.6786269338018299,1.163013827843536,0.8843576725110165,0.8284768931886474,1.076266171536403,1.385457126064373
RLE_PEAKS,966,121,6915,1534,0.11131554737810488,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7057832952471582,1.2072642534554012,0.9118241755265409,0.8642150450278208,1.112804851836474,1.4459562893843196
LIB_BINS,1234,34,7002,1266,0.026813880126182965,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9643984546551031,1.0305442971970893,0.9906817239645309,0.9751441192254153,1.0015194462550336,1.0377119587028276
TMM_BINS,1186,27,7009,1314,0.02225886232481451,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9633280218891226,1.0208981025840191,0.9861177390426411,0.9814252769198252,1.0074431332289944,1.0406368332323914
RLE_BINS,1188,23,7013,1312,0.018992568125516102,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9663882036851331,1.020172173658531,0.9883959159341704,0.9834703880540212,1.0087092632582566,1.0439567132804024
DBA_NORM_OFFSETS_ADJUST,1251,70,6966,1249,0.05299015897047691,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,764,52,6984,1736,0.06372549019607843,9523,2500,0.9948,0.9522,1.0500892575868948e-4,1,0.25,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,1739,140,6629,1261,0.0745077168706759,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8949966814947463,1.2534138773003751,1.0558603032744818,0.6914081307601155,0.9674337068709616,1.262181809435185
LIB_PEAKS,1711,139,6630,1289,0.07513513513513513,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8911051498329027,1.207015983128655,1.0276248943650235,0.7030050052141732,0.9522332431485371,1.219015724310708
TMM_PEAKS,1117,146,6623,1883,0.11559778305621536,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.832632556082655,1.124078549803465,0.9644202334140283,0.7553323249911044,1.0204764293588744,1.296373796886138
RLE_PEAKS,1110,143,6626,1890,0.11412609736632083,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8585216708799863,1.1549516865733562,0.9952813718346631,0.780954711171225,1.054743627055129,1.3271835898860729
LIB_BINS,1075,26,6743,1925,0.023614895549500452,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9847388160712934,1.028192544773573,1.0049234853427291,0.9588536648104145,0.9928611083164183,1.0304303806855721
TMM_BINS,1016,27,6742,1984,0.02588686481303931,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9793128520127705,1.0157158364831025,0.9980189636415474,0.9677842430348294,1.0010963593509903,1.0377699471522275
RLE_BINS,1015,27,6742,1985,0.025911708253358926,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9812765142136877,1.0153818082641666,0.9998030889986745,0.9697001062113518,1.0014713149771508,1.0398868678345994
DBA_NORM_OFFSETS_ADJUST,1554,126,6643,1446,0.075,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,896,53,6716,2104,0.05584826132771338,9751,3000,0.994,0.9751,0,1,0.3,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2063,127,6125,1437,0.05799086757990868,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.1004882260108952,0.9902984261962642,1.063591166560283,0.8824003525345087,0.9623540714170574,1.0159520898028969
LIB_PEAKS,2056,106,6146,1444,0.04902867715078631,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.089736253998463,0.983443688110603,1.060007234155828,0.8891042823903137,0.9624982423123829,1.0152102990324094
TMM_PEAKS,1146,184,6068,2354,0.13834586466165413,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0044894329336236,0.9083987460384354,0.9708093144502697,0.9612165015326919,1.0519581359340102,1.1018256550719312
RLE_PEAKS,1201,159,6093,2299,0.11691176470588235,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0204034847885917,0.9208142370762965,0.9897997550790174,0.9753030286888501,1.0607902637680358,1.1147732813188265
LIB_BINS,1626,90,6162,1874,0.05244755244755245,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.013238405165358,0.9974814242624761,1.0069933663232185,0.9851496021614197,0.9955141705989327,1.0016230314885954
TMM_BINS,1567,83,6169,1933,0.0503030303030303,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0032438299821616,0.9879102291528213,0.9981298584497686,0.9940521661785271,1.0053956076343065,1.0112064173202382
RLE_BINS,1570,83,6169,1930,0.05021173623714459,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.005783712466504,0.9922823661204597,0.9979363278698643,0.9953154512860368,1.0055173161737903,1.0116207820381675
DBA_NORM_OFFSETS_ADJUST,1949,81,6171,1551,0.039901477832512314,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1104,88,6164,2396,0.0738255033557047,9736,3500,0.9954285714285714,0.9736,0,1,0.35000000000000003,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2411,112,5707,1589,0.04439159730479588,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7949626695100305,0.9517576538322304,1.0128710656552444,1.0040434783403251,1.2104924055912447,1.0736386397521231
LIB_PEAKS,2467,114,5705,1533,0.04416892677256877,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.8011494433127501,0.9490061608993517,1.0034906175121387,0.9996263335862295,1.186722891475052,1.0600045532144775
TMM_PEAKS,1377,214,5605,2623,0.1345065996228787,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7321145919818884,0.8616161198317485,0.9152227158113694,1.1049579262628253,1.2996705450016715,1.1571560626187014
RLE_PEAKS,1361,206,5613,2639,0.13146139119336311,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.7489735040252492,0.8692478947437727,0.9358689680933618,1.124927807577019,1.3258425379128027,1.1730044828510473
LIB_BINS,2985,275,5544,1015,0.0843558282208589,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9728647902729254,0.9932204515036855,1.0026301567285174,0.9983079649462827,1.024904922931258,1.0080717136173307
TMM_BINS,2886,237,5582,1114,0.07588856868395773,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9663686084035464,0.9820087325528487,0.9921732772648532,1.0092076908272942,1.034079171516319,1.0169472232704273
RLE_BINS,2904,240,5579,1096,0.07633587786259542,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9687580818957146,0.9834548972500036,0.9933753361176841,1.0094440441242334,1.0319345090560288,1.0171239682612045
DBA_NORM_OFFSETS_ADJUST,2219,100,5719,1781,0.043122035360069,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1175,87,5732,2825,0.06893819334389857,9800,4000,0.99525,0.98,0,1,0.4,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,NA,NA,NA,NA,NA,NA
Oracle,2722,117,5176,1778,0.04121169425854174,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0788555108285394,0.864143330180709,0.9694910080853268,1.183526468494806,1.1067712858856773,0.8446393099088061
LIB_PEAKS,2739,120,5173,1761,0.04197271773347324,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,1.0665332806209908,0.8688433550215108,0.9609201151697371,1.1621409392376334,1.0902507279662537,0.851311581983874
TMM_PEAKS,1249,269,5024,3251,0.1772068511198946,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9512563495831879,0.7775609003346813,0.8660945906117679,1.29336252975552,1.2168382707748566,0.952634848738178
RLE_PEAKS,1265,261,5032,3235,0.1710353866317169,9775,4500,0.996,0.9775,0,1,0.45,FALSE,TRUE,TRUE,TRUE,0.75,FALSE,0.05,0.9690763839262304,0.7912583343504667,0.8815010351231979,1.3095212131600407,1.2291594556915284,0.9660108564286976
